Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:10:19 PM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.113
A02:    1.003
A03:    0.292
A04:    0.35 
A05:    0.375
A06:    0.405
A07:    0.596
A08:    0.24 
A09:    0.251
A10:    0.467
A11:    0.542
A12:    0.255
B01:    0.83 
B02:    0.609
B03:    0.498
B04:    0.661
B05:    0.624
B06:    0.277
B07:    0.236
B08:    0.238
B09:    0.243
B10:    0.634
B11:    0.772
B12:    0.173
C01:    0.228
C02:    0.582
C03:    0.501
C04:    0.377
C05:    0.146
C06:    0.383
C07:    0.63 
C08:    0.502
C09:    0.294
C10:    0.683
C11:    0.383
C12:    0.456
D01:    0.642
D02:    0.276
D03:    0.824
D04:    0.481
D05:    0.317
D06:    0.261
D07:    0.279
D08:    0.279
D09:    0.36 
D10:    0.762
D11:    0.364
D12:    0.147
E01:    0.127
E02:    0.641
E03:    0.589
E04:    0.156
E05:    0.435
E06:    0.447
E07:    0.653
E08:    0.481
E09:    0.527
E10:    0.455
E11:    0.179
E12:    0.344
F01:    0.152
F02:    0.417
F03:    0.684
F04:    0.58 
F05:    0.457
F06:    0.431
F07:    0.573
F08:    0.398
F09:    0.542
F10:    0.356
F11:    0.363
F12:    0.434
G01:    0.396
G02:    0.589
G03:    0.58 
G04:    0.474
G05:    0.16 
G06:    1.014
G07:    0.284
G08:    0.223
G09:    0.236
G10:    0.441
G11:    0.412
G12:    0.407
H01:    0.627
H02:    0.666
H03:    0.23 
H04:    0.411
H05:    0.551
H06:    0.136
H07:    0.199
H08:    0.285
H09:    0.33 
H10:    0.439
H11:    0.491
H12:    0.598

