Testname: FB_OD600scan_96well
Date: 12/11/2025  Time: 1:00:30 AM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.203
A02:    0.557
A03:    0.356
A04:    0.458
A05:    0.339
A06:    0.356
A07:    0.566
A08:    0.258
A09:    0.273
A10:    0.534
A11:    0.468
A12:    0.249
B01:    0.869
B02:    0.554
B03:    0.456
B04:    0.497
B05:    0.521
B06:    0.214
B07:    0.217
B08:    0.219
B09:    0.4  
B10:    0.563
B11:    0.758
B12:    0.17 
C01:    0.307
C02:    0.577
C03:    0.434
C04:    0.334
C05:    0.277
C06:    0.326
C07:    0.551
C08:    0.43 
C09:    0.269
C10:    0.564
C11:    0.4  
C12:    0.524
D01:    0.257
D02:    0.358
D03:    0.573
D04:    0.508
D05:    0.311
D06:    0.229
D07:    0.242
D08:    0.307
D09:    0.499
D10:    0.553
D11:    0.351
D12:    0.505
E01:    0.147
E02:    0.584
E03:    0.522
E04:    0.401
E05:    0.515
E06:    0.465
E07:    0.488
E08:    0.469
E09:    0.455
E10:    0.451
E11:    0.163
E12:    0.394
F01:    0.302
F02:    0.347
F03:    0.406
F04:    0.468
F05:    0.44 
F06:    0.429
F07:    0.493
F08:    0.37 
F09:    0.47 
F10:    0.42 
F11:    0.314
F12:    0.441
G01:    0.358
G02:    0.677
G03:    0.526
G04:    0.439
G05:    0.319
G06:    1.177
G07:    0.276
G08:    0.411
G09:    0.234
G10:    0.445
G11:    0.406
G12:    0.367
H01:    0.545
H02:    0.664
H03:    0.36 
H04:    0.425
H05:    0.565
H06:    0.134
H07:    0.319
H08:    0.347
H09:    0.352
H10:    0.451
H11:    0.53 
H12:    0.463

