Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 9:58:11 PM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.111
A02:    0.556
A03:    0.351
A04:    0.453
A05:    0.335
A06:    0.368
A07:    0.549
A08:    0.302
A09:    0.234
A10:    0.569
A11:    0.467
A12:    0.277
B01:    0.67 
B02:    0.556
B03:    0.466
B04:    0.52 
B05:    0.541
B06:    0.218
B07:    0.323
B08:    0.23 
B09:    0.194
B10:    0.567
B11:    0.717
B12:    0.184
C01:    0.288
C02:    0.511
C03:    0.454
C04:    0.362
C05:    0.241
C06:    0.324
C07:    0.572
C08:    0.45 
C09:    0.269
C10:    0.584
C11:    0.388
C12:    0.538
D01:    0.274
D02:    0.402
D03:    0.763
D04:    0.507
D05:    0.31 
D06:    0.254
D07:    0.261
D08:    0.307
D09:    0.488
D10:    0.574
D11:    0.354
D12:    0.425
E01:    0.134
E02:    0.587
E03:    0.524
E04:    0.415
E05:    0.476
E06:    0.469
E07:    0.501
E08:    0.476
E09:    0.488
E10:    0.444
E11:    0.277
E12:    0.358
F01:    0.244
F02:    0.357
F03:    0.424
F04:    0.475
F05:    0.439
F06:    0.434
F07:    0.5  
F08:    0.382
F09:    0.471
F10:    0.437
F11:    0.31 
F12:    0.443
G01:    0.373
G02:    0.671
G03:    0.54 
G04:    0.439
G05:    0.379
G06:    1.335
G07:    0.281
G08:    0.668
G09:    0.299
G10:    0.469
G11:    0.411
G12:    0.388
H01:    0.544
H02:    0.698
H03:    0.344
H04:    0.402
H05:    0.566
H06:    0.346
H07:    0.323
H08:    0.32 
H09:    0.348
H10:    0.434
H11:    0.498
H12:    0.57 

