Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:00:43 AM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.313
A02:    0.371
A03:    0.34 
A04:    0.414
A05:    0.254
A06:    0.444
A07:    0.31 
A08:    0.464
A09:    0.231
A10:    0.284
A11:    0.397
A12:    0.407
B01:    0.362
B02:    0.404
B03:    0.263
B04:    0.3  
B05:    0.458
B06:    0.449
B07:    0.226
B08:    0.362
B09:    0.272
B10:    0.276
B11:    0.435
B12:    0.438
C01:    0.361
C02:    0.422
C03:    0.311
C04:    0.298
C05:    0.317
C06:    0.175
C07:    0.182
C08:    0.289
C09:    0.182
C10:    0.173
C11:    0.333
C12:    0.282
D01:    0.296
D02:    0.378
D03:    0.446
D04:    0.28 
D05:    0.147
D06:    0.471
D07:    0.391
D08:    0.405
D09:    0.441
D10:    0.136
D11:    0.187
D12:    0.241
E01:    0.218
E02:    0.215
E03:    0.5  
E04:    0.428
E05:    0.403
E06:    0.388
E07:    0.499
E08:    0.253
E09:    0.326
E10:    0.157
E11:    0.397
E12:    0.142
F01:    0.092
F02:    0.173
F03:    0.221
F04:    0.354
F05:    0.417
F06:    0.225
F07:    0.273
F08:    0.282
F09:    0.42 
F10:    0.232
F11:    0.38 
F12:    0.13 
G01:    0.309
G02:    0.111
G03:    0.151
G04:    0.157
G05:    0.253
G06:    0.196
G07:    0.537
G08:    0.287
G09:    0.454
G10:    0.254
G11:    0.138
G12:    0.152
H01:    0.299
H02:    0.291
H03:    0.367
H04:    0.15 
H05:    0.342
H06:    0.146
H07:    0.251
H08:    0.317
H09:    0.157
H10:    0.375
H11:    0.152
H12:    0.46 

