Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:35:27 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.315
A02:    0.506
A03:    0.43 
A04:    0.31 
A05:    0.487
A06:    0.524
A07:    0.501
A08:    0.41 
A09:    0.458
A10:    0.217
A11:    0.25 
A12:    0.192
B01:    0.235
B02:    0.478
B03:    0.539
B04:    0.464
B05:    0.51 
B06:    0.362
B07:    0.26 
B08:    0.468
B09:    0.499
B10:    0.473
B11:    0.521
B12:    0.243
C01:    0.482
C02:    0.218
C03:    0.371
C04:    0.398
C05:    0.192
C06:    0.563
C07:    0.189
C08:    0.323
C09:    0.355
C10:    0.513
C11:    0.256
C12:    0.476
D01:    0.502
D02:    0.14 
D03:    0.334
D04:    0.376
D05:    0.439
D06:    0.528
D07:    0.501
D08:    0.158
D09:    0.464
D10:    0.474
D11:    0.275
D12:    0.574
E01:    0.387
E02:    0.448
E03:    0.442
E04:    0.387
E05:    0.441
E06:    0.476
E07:    0.425
E08:    0.374
E09:    0.459
E10:    0.443
E11:    0.477
E12:    0.539
F01:    0.304
F02:    0.422
F03:    0.439
F04:    0.437
F05:    0.486
F06:    0.524
F07:    0.311
F08:    0.358
F09:    0.427
F10:    0.372
F11:    0.647
F12:    0.417
G01:    0.487
G02:    0.433
G03:    0.171
G04:    0.446
G05:    0.334
G06:    0.435
G07:    0.717
G08:    0.165
G09:    0.487
G10:    0.58 
G11:    0.462
G12:    0.536
H01:    0.157
H02:    0.358
H03:    0.079
H04:    0.42 
H05:    0.354
H06:    0.359
H07:    0.315
H08:    0.37 
H09:    0.546
H10:    0.361
H11:    0.177
H12:    0.112

