Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:30:47 PM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.111
A02:    0.558
A03:    0.353
A04:    0.455
A05:    0.336
A06:    0.366
A07:    0.546
A08:    0.301
A09:    0.237
A10:    0.567
A11:    0.477
A12:    0.306
B01:    0.682
B02:    0.554
B03:    0.465
B04:    0.513
B05:    0.534
B06:    0.217
B07:    0.329
B08:    0.245
B09:    0.192
B10:    0.569
B11:    0.681
B12:    0.221
C01:    0.294
C02:    0.503
C03:    0.449
C04:    0.355
C05:    0.256
C06:    0.322
C07:    0.562
C08:    0.441
C09:    0.267
C10:    0.575
C11:    0.388
C12:    0.528
D01:    0.273
D02:    0.398
D03:    0.761
D04:    0.503
D05:    0.309
D06:    0.252
D07:    0.249
D08:    0.305
D09:    0.479
D10:    0.562
D11:    0.358
D12:    0.545
E01:    0.135
E02:    0.583
E03:    0.525
E04:    0.419
E05:    0.473
E06:    0.471
E07:    0.488
E08:    0.472
E09:    0.473
E10:    0.453
E11:    0.266
E12:    0.357
F01:    0.242
F02:    0.357
F03:    0.412
F04:    0.471
F05:    0.44 
F06:    0.433
F07:    0.501
F08:    0.366
F09:    0.475
F10:    0.444
F11:    0.31 
F12:    0.449
G01:    0.361
G02:    0.66 
G03:    0.533
G04:    0.443
G05:    0.387
G06:    1.258
G07:    0.262
G08:    0.667
G09:    0.238
G10:    0.462
G11:    0.406
G12:    0.384
H01:    0.542
H02:    0.695
H03:    0.362
H04:    0.401
H05:    0.563
H06:    0.329
H07:    0.319
H08:    0.311
H09:    0.345
H10:    0.435
H11:    0.489
H12:    0.572

