Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:29:20 PM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.37 
A02:    0.402
A03:    0.494
A04:    0.494
A05:    0.607
A06:    0.634
A07:    0.533
A08:    0.428
A09:    0.511
A10:    0.234
A11:    0.236
A12:    0.166
B01:    0.232
B02:    0.511
B03:    0.51 
B04:    0.505
B05:    0.546
B06:    0.293
B07:    0.155
B08:    0.496
B09:    0.53 
B10:    0.518
B11:    0.431
B12:    0.182
C01:    0.441
C02:    0.154
C03:    0.266
C04:    0.32 
C05:    0.154
C06:    0.619
C07:    0.173
C08:    0.325
C09:    0.308
C10:    0.3  
C11:    0.155
C12:    0.449
D01:    0.513
D02:    0.153
D03:    0.617
D04:    0.423
D05:    0.445
D06:    0.481
D07:    0.453
D08:    0.161
D09:    0.563
D10:    0.53 
D11:    0.237
D12:    0.466
E01:    0.352
E02:    0.487
E03:    0.348
E04:    0.427
E05:    0.461
E06:    0.522
E07:    0.246
E08:    0.473
E09:    0.491
E10:    0.455
E11:    0.475
E12:    0.431
F01:    0.251
F02:    0.459
F03:    0.424
F04:    0.441
F05:    0.427
F06:    0.196
F07:    0.273
F08:    0.395
F09:    0.475
F10:    0.327
F11:    0.536
F12:    0.202
G01:    0.442
G02:    0.309
G03:    0.146
G04:    0.338
G05:    0.351
G06:    0.362
G07:    0.661
G08:    0.148
G09:    0.475
G10:    0.597
G11:    0.522
G12:    0.495
H01:    0.211
H02:    0.357
H03:    0.245
H04:    0.413
H05:    0.221
H06:    0.229
H07:    0.33 
H08:    0.249
H09:    0.462
H10:    0.291
H11:    0.285
H12:    0.237

