Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 10:08:55 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.138
A02:    0.157
A03:    0.17 
A04:    0.169
A05:    0.174
A06:    0.171
A07:    0.192
A08:    0.19 
A09:    0.186
A10:    0.249
A11:    0.286
A12:    0.191
B01:    0.18 
B02:    0.216
B03:    0.153
B04:    0.137
B05:    0.426
B06:    0.311
B07:    0.163
B08:    0.179
B09:    0.168
B10:    0.165
B11:    0.172
B12:    0.151
C01:    0.142
C02:    0.194
C03:    0.206
C04:    0.172
C05:    0.151
C06:    0.168
C07:    0.166
C08:    0.146
C09:    0.156
C10:    0.146
C11:    0.178
C12:    0.201
D01:    0.149
D02:    0.152
D03:    0.174
D04:    0.148
D05:    0.137
D06:    0.197
D07:    0.235
D08:    0.155
D09:    0.272
D10:    0.136
D11:    0.15 
D12:    0.136
E01:    0.133
E02:    0.127
E03:    0.247
E04:    0.195
E05:    0.257
E06:    0.215
E07:    0.215
E08:    0.165
E09:    0.132
E10:    0.128
E11:    0.236
E12:    0.132
F01:    0.112
F02:    0.124
F03:    0.134
F04:    0.241
F05:    0.184
F06:    0.142
F07:    0.133
F08:    0.148
F09:    0.206
F10:    0.137
F11:    0.164
F12:    0.129
G01:    0.152
G02:    0.119
G03:    0.121
G04:    0.126
G05:    0.136
G06:    0.132
G07:    0.159
G08:    0.177
G09:    0.154
G10:    0.129
G11:    0.132
G12:    0.137
H01:    0.133
H02:    0.277
H03:    0.289
H04:    0.134
H05:    0.25 
H06:    0.135
H07:    0.144
H08:    0.167
H09:    0.152
H10:    0.16 
H11:    0.169
H12:    0.314

