Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 11:12:38 PM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.293
A02:    0.451
A03:    0.464
A04:    0.395
A05:    0.528
A06:    0.592
A07:    0.535
A08:    0.394
A09:    0.509
A10:    0.277
A11:    0.233
A12:    0.163
B01:    0.155
B02:    0.507
B03:    0.494
B04:    0.499
B05:    0.525
B06:    0.495
B07:    0.143
B08:    0.482
B09:    0.505
B10:    0.486
B11:    0.465
B12:    0.182
C01:    0.397
C02:    0.155
C03:    0.302
C04:    0.404
C05:    0.165
C06:    0.584
C07:    0.176
C08:    0.311
C09:    0.338
C10:    0.52 
C11:    0.184
C12:    0.452
D01:    0.504
D02:    0.163
D03:    0.534
D04:    0.461
D05:    0.47 
D06:    0.505
D07:    0.466
D08:    0.151
D09:    0.512
D10:    0.507
D11:    0.212
D12:    0.448
E01:    0.384
E02:    0.483
E03:    0.444
E04:    0.391
E05:    0.357
E06:    0.466
E07:    0.319
E08:    0.431
E09:    0.462
E10:    0.446
E11:    0.466
E12:    0.435
F01:    0.272
F02:    0.455
F03:    0.384
F04:    0.435
F05:    0.495
F06:    0.518
F07:    0.368
F08:    0.364
F09:    0.42 
F10:    0.364
F11:    0.507
F12:    0.423
G01:    0.467
G02:    0.462
G03:    0.187
G04:    0.497
G05:    0.299
G06:    0.423
G07:    0.659
G08:    0.172
G09:    0.507
G10:    0.608
G11:    0.488
G12:    0.504
H01:    0.296
H02:    0.317
H03:    0.256
H04:    0.379
H05:    0.235
H06:    0.284
H07:    0.305
H08:    0.311
H09:    0.47 
H10:    0.313
H11:    0.307
H12:    0.257

