Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:26:48 AM
ID1: P0000000019  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.214
A02:    0.304
A03:    0.232
A04:    0.213
A05:    0.214
A06:    0.253
A07:    0.236
A08:    0.376
A09:    0.19 
A10:    0.328
A11:    0.339
A12:    0.223
B01:    0.327
B02:    0.312
B03:    0.147
B04:    0.163
B05:    0.502
B06:    0.501
B07:    0.215
B08:    0.268
B09:    0.216
B10:    0.268
B11:    0.44 
B12:    0.24 
C01:    0.218
C02:    0.264
C03:    0.472
C04:    0.224
C05:    0.292
C06:    0.156
C07:    0.161
C08:    0.261
C09:    0.143
C10:    0.137
C11:    0.332
C12:    0.253
D01:    0.201
D02:    0.184
D03:    0.398
D04:    0.224
D05:    0.159
D06:    0.37 
D07:    0.263
D08:    0.212
D09:    0.379
D10:    0.163
D11:    0.153
D12:    0.158
E01:    0.158
E02:    0.15 
E03:    0.454
E04:    0.427
E05:    0.335
E06:    0.326
E07:    0.403
E08:    0.289
E09:    0.185
E10:    0.137
E11:    0.382
E12:    0.143
F01:    0.139
F02:    0.138
F03:    0.153
F04:    0.452
F05:    0.216
F06:    0.242
F07:    0.154
F08:    0.231
F09:    0.502
F10:    0.159
F11:    0.35 
F12:    0.123
G01:    0.263
G02:    0.13 
G03:    0.176
G04:    0.155
G05:    0.137
G06:    0.133
G07:    0.222
G08:    0.251
G09:    0.157
G10:    0.212
G11:    0.115
G12:    0.144
H01:    0.205
H02:    0.376
H03:    0.256
H04:    0.136
H05:    0.411
H06:    0.13 
H07:    0.244
H08:    0.234
H09:    0.144
H10:    0.273
H11:    0.157
H12:    0.271

