Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 4:05:57 PM
ID1: P0000000027  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.314
A02:    0.539
A03:    0.427
A04:    0.309
A05:    0.479
A06:    0.52 
A07:    0.482
A08:    0.401
A09:    0.395
A10:    0.222
A11:    0.265
A12:    0.2  
B01:    0.237
B02:    0.463
B03:    0.543
B04:    0.439
B05:    0.486
B06:    0.38 
B07:    0.241
B08:    0.488
B09:    0.457
B10:    0.449
B11:    0.501
B12:    0.294
C01:    0.452
C02:    0.25 
C03:    0.31 
C04:    0.375
C05:    0.214
C06:    0.55 
C07:    0.165
C08:    0.306
C09:    0.356
C10:    0.505
C11:    0.282
C12:    0.514
D01:    0.506
D02:    0.168
D03:    0.237
D04:    0.37 
D05:    0.42 
D06:    0.495
D07:    0.488
D08:    0.153
D09:    0.43 
D10:    0.468
D11:    0.239
D12:    0.549
E01:    0.341
E02:    0.442
E03:    0.438
E04:    0.381
E05:    0.403
E06:    0.45 
E07:    0.416
E08:    0.368
E09:    0.446
E10:    0.432
E11:    0.463
E12:    0.486
F01:    0.369
F02:    0.432
F03:    0.42 
F04:    0.582
F05:    0.446
F06:    0.51 
F07:    0.307
F08:    0.35 
F09:    0.394
F10:    0.352
F11:    0.556
F12:    0.445
G01:    0.461
G02:    0.427
G03:    0.27 
G04:    0.494
G05:    0.321
G06:    0.421
G07:    0.712
G08:    0.148
G09:    0.471
G10:    0.581
G11:    0.445
G12:    0.526
H01:    0.245
H02:    0.317
H03:    0.277
H04:    0.4  
H05:    0.333
H06:    0.354
H07:    0.304
H08:    0.363
H09:    0.53 
H10:    0.336
H11:    0.338
H12:    0.149

