Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 12:09:15 AM
ID1: P0000000011  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.264
A02:    0.44 
A03:    0.462
A04:    0.388
A05:    0.513
A06:    0.585
A07:    0.532
A08:    0.411
A09:    0.473
A10:    0.221
A11:    0.277
A12:    0.191
B01:    0.153
B02:    0.5  
B03:    0.454
B04:    0.504
B05:    0.54 
B06:    0.51 
B07:    0.191
B08:    0.481
B09:    0.513
B10:    0.467
B11:    0.485
B12:    0.225
C01:    0.399
C02:    0.168
C03:    0.287
C04:    0.454
C05:    0.154
C06:    0.563
C07:    0.186
C08:    0.32 
C09:    0.322
C10:    0.524
C11:    0.212
C12:    0.481
D01:    0.521
D02:    0.14 
D03:    0.499
D04:    0.419
D05:    0.477
D06:    0.53 
D07:    0.469
D08:    0.148
D09:    0.526
D10:    0.512
D11:    0.202
D12:    0.532
E01:    0.422
E02:    0.498
E03:    0.447
E04:    0.38 
E05:    0.376
E06:    0.477
E07:    0.362
E08:    0.458
E09:    0.466
E10:    0.449
E11:    0.473
E12:    0.532
F01:    0.259
F02:    0.442
F03:    0.429
F04:    0.435
F05:    0.497
F06:    0.523
F07:    0.358
F08:    0.395
F09:    0.419
F10:    0.367
F11:    0.516
F12:    0.368
G01:    0.418
G02:    0.467
G03:    0.154
G04:    0.485
G05:    0.324
G06:    0.425
G07:    0.684
G08:    0.15 
G09:    0.457
G10:    0.584
G11:    0.493
G12:    0.461
H01:    0.161
H02:    0.324
H03:    0.122
H04:    0.407
H05:    0.2  
H06:    0.297
H07:    0.33 
H08:    0.283
H09:    0.473
H10:    0.321
H11:    0.303
H12:    0.268

