Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:49:40 AM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.281
A02:    0.342
A03:    0.34 
A04:    0.411
A05:    0.264
A06:    0.393
A07:    0.32 
A08:    0.471
A09:    0.238
A10:    0.264
A11:    0.392
A12:    0.372
B01:    0.38 
B02:    0.358
B03:    0.283
B04:    0.299
B05:    0.39 
B06:    0.392
B07:    0.237
B08:    0.365
B09:    0.212
B10:    0.199
B11:    0.421
B12:    0.467
C01:    0.346
C02:    0.386
C03:    0.298
C04:    0.283
C05:    0.304
C06:    0.173
C07:    0.191
C08:    0.272
C09:    0.161
C10:    0.267
C11:    0.325
C12:    0.299
D01:    0.284
D02:    0.412
D03:    0.45 
D04:    0.298
D05:    0.156
D06:    0.423
D07:    0.39 
D08:    0.368
D09:    0.433
D10:    0.143
D11:    0.23 
D12:    0.25 
E01:    0.223
E02:    0.244
E03:    0.449
E04:    0.429
E05:    0.405
E06:    0.404
E07:    0.439
E08:    0.264
E09:    0.277
E10:    0.145
E11:    0.367
E12:    0.146
F01:    0.094
F02:    0.225
F03:    0.299
F04:    0.321
F05:    0.392
F06:    0.206
F07:    0.272
F08:    0.276
F09:    0.423
F10:    0.295
F11:    0.359
F12:    0.139
G01:    0.31 
G02:    0.106
G03:    0.176
G04:    0.141
G05:    0.216
G06:    0.196
G07:    0.464
G08:    0.305
G09:    0.413
G10:    0.241
G11:    0.171
G12:    0.155
H01:    0.28 
H02:    0.311
H03:    0.386
H04:    0.152
H05:    0.342
H06:    0.146
H07:    0.27 
H08:    0.328
H09:    0.163
H10:    0.383
H11:    0.161
H12:    0.504

