Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 12:30:12 AM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.321
A02:    0.371
A03:    0.346
A04:    0.268
A05:    0.271
A06:    0.419
A07:    0.355
A08:    0.471
A09:    0.241
A10:    0.289
A11:    0.387
A12:    0.184
B01:    0.417
B02:    0.395
B03:    0.229
B04:    0.328
B05:    0.437
B06:    0.448
B07:    0.291
B08:    0.352
B09:    0.255
B10:    0.238
B11:    0.416
B12:    0.485
C01:    0.333
C02:    0.417
C03:    0.301
C04:    0.304
C05:    0.315
C06:    0.182
C07:    0.193
C08:    0.334
C09:    0.171
C10:    0.151
C11:    0.331
C12:    0.354
D01:    0.255
D02:    0.19 
D03:    0.459
D04:    0.279
D05:    0.158
D06:    0.482
D07:    0.374
D08:    0.386
D09:    0.419
D10:    0.142
D11:    0.135
D12:    0.221
E01:    0.187
E02:    0.288
E03:    0.51 
E04:    0.455
E05:    0.412
E06:    0.395
E07:    0.489
E08:    0.235
E09:    0.198
E10:    0.134
E11:    0.389
E12:    0.124
F01:    0.142
F02:    0.245
F03:    0.224
F04:    0.368
F05:    0.42 
F06:    0.204
F07:    0.273
F08:    0.253
F09:    0.416
F10:    0.295
F11:    0.368
F12:    0.12 
G01:    0.301
G02:    0.137
G03:    0.135
G04:    0.14 
G05:    0.271
G06:    0.138
G07:    0.446
G08:    0.296
G09:    0.436
G10:    0.284
G11:    0.148
G12:    0.12 
H01:    0.297
H02:    0.287
H03:    0.36 
H04:    0.145
H05:    0.321
H06:    0.142
H07:    0.266
H08:    0.32 
H09:    0.17 
H10:    0.338
H11:    0.132
H12:    0.472

