Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:32:32 AM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.347
A02:    0.353
A03:    0.332
A04:    0.371
A05:    0.287
A06:    0.419
A07:    0.356
A08:    0.461
A09:    0.222
A10:    0.272
A11:    0.397
A12:    0.432
B01:    0.387
B02:    0.371
B03:    0.269
B04:    0.338
B05:    0.433
B06:    0.417
B07:    0.279
B08:    0.371
B09:    0.251
B10:    0.205
B11:    0.422
B12:    0.475
C01:    0.38 
C02:    0.436
C03:    0.342
C04:    0.228
C05:    0.31 
C06:    0.161
C07:    0.168
C08:    0.315
C09:    0.146
C10:    0.189
C11:    0.347
C12:    0.345
D01:    0.28 
D02:    0.267
D03:    0.454
D04:    0.293
D05:    0.158
D06:    0.415
D07:    0.4  
D08:    0.476
D09:    0.433
D10:    0.164
D11:    0.256
D12:    0.25 
E01:    0.235
E02:    0.23 
E03:    0.485
E04:    0.425
E05:    0.393
E06:    0.399
E07:    0.412
E08:    0.223
E09:    0.324
E10:    0.154
E11:    0.409
E12:    0.166
F01:    0.141
F02:    0.23 
F03:    0.288
F04:    0.333
F05:    0.373
F06:    0.207
F07:    0.298
F08:    0.272
F09:    0.423
F10:    0.233
F11:    0.364
F12:    0.153
G01:    0.308
G02:    0.139
G03:    0.172
G04:    0.14 
G05:    0.265
G06:    0.141
G07:    0.481
G08:    0.284
G09:    0.427
G10:    0.262
G11:    0.146
G12:    0.148
H01:    0.287
H02:    0.314
H03:    0.368
H04:    0.151
H05:    0.332
H06:    0.155
H07:    0.305
H08:    0.336
H09:    0.163
H10:    0.399
H11:    0.159
H12:    0.477

