Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:28:48 AM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.192
A02:    0.307
A03:    0.251
A04:    0.199
A05:    0.281
A06:    0.287
A07:    0.273
A08:    0.408
A09:    0.253
A10:    0.382
A11:    0.377
A12:    0.107
B01:    0.328
B02:    0.343
B03:    0.156
B04:    0.189
B05:    0.46 
B06:    0.453
B07:    0.23 
B08:    0.271
B09:    0.308
B10:    0.33 
B11:    0.384
B12:    0.395
C01:    0.178
C02:    0.282
C03:    0.385
C04:    0.253
C05:    0.263
C06:    0.173
C07:    0.172
C08:    0.284
C09:    0.16 
C10:    0.127
C11:    0.334
C12:    0.265
D01:    0.177
D02:    0.197
D03:    0.427
D04:    0.212
D05:    0.143
D06:    0.375
D07:    0.261
D08:    0.293
D09:    0.434
D10:    0.135
D11:    0.149
D12:    0.272
E01:    0.165
E02:    0.14 
E03:    0.472
E04:    0.459
E05:    0.374
E06:    0.374
E07:    0.427
E08:    0.232
E09:    0.251
E10:    0.125
E11:    0.391
E12:    0.156
F01:    0.083
F02:    0.114
F03:    0.141
F04:    0.42 
F05:    0.182
F06:    0.24 
F07:    0.155
F08:    0.216
F09:    0.454
F10:    0.159
F11:    0.296
F12:    0.125
G01:    0.192
G02:    0.15 
G03:    0.123
G04:    0.135
G05:    0.152
G06:    0.14 
G07:    0.271
G08:    0.215
G09:    0.157
G10:    0.253
G11:    0.141
G12:    0.132
H01:    0.195
H02:    0.328
H03:    0.396
H04:    0.133
H05:    0.39 
H06:    0.159
H07:    0.291
H08:    0.223
H09:    0.163
H10:    0.314
H11:    0.181
H12:    0.463

