Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 2:53:16 AM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.237
A02:    0.291
A03:    0.242
A04:    0.19 
A05:    0.235
A06:    0.232
A07:    0.289
A08:    0.379
A09:    0.215
A10:    0.374
A11:    0.358
A12:    0.248
B01:    0.308
B02:    0.332
B03:    0.154
B04:    0.149
B05:    0.496
B06:    0.529
B07:    0.168
B08:    0.282
B09:    0.202
B10:    0.303
B11:    0.34 
B12:    0.288
C01:    0.159
C02:    0.282
C03:    0.437
C04:    0.242
C05:    0.255
C06:    0.166
C07:    0.163
C08:    0.264
C09:    0.175
C10:    0.146
C11:    0.327
C12:    0.295
D01:    0.182
D02:    0.143
D03:    0.41 
D04:    0.213
D05:    0.148
D06:    0.329
D07:    0.254
D08:    0.214
D09:    0.363
D10:    0.141
D11:    0.133
D12:    0.141
E01:    0.148
E02:    0.152
E03:    0.481
E04:    0.353
E05:    0.315
E06:    0.316
E07:    0.373
E08:    0.256
E09:    0.168
E10:    0.127
E11:    0.336
E12:    0.108
F01:    0.138
F02:    0.139
F03:    0.146
F04:    0.494
F05:    0.195
F06:    0.241
F07:    0.155
F08:    0.21 
F09:    0.511
F10:    0.151
F11:    0.298
F12:    0.11 
G01:    0.204
G02:    0.125
G03:    0.129
G04:    0.13 
G05:    0.141
G06:    0.132
G07:    0.176
G08:    0.263
G09:    0.143
G10:    0.152
G11:    0.145
G12:    0.117
H01:    0.171
H02:    0.349
H03:    0.271
H04:    0.128
H05:    0.403
H06:    0.126
H07:    0.236
H08:    0.303
H09:    0.157
H10:    0.206
H11:    0.136
H12:    0.403

