Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 6:25:55 AM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.154
A02:    0.546
A03:    0.3  
A04:    0.439
A05:    0.387
A06:    0.508
A07:    0.579
A08:    0.288
A09:    0.219
A10:    0.535
A11:    0.49 
A12:    0.218
B01:    0.534
B02:    0.586
B03:    0.475
B04:    0.566
B05:    0.577
B06:    0.249
B07:    0.224
B08:    0.215
B09:    0.238
B10:    0.627
B11:    0.833
B12:    0.201
C01:    0.387
C02:    0.621
C03:    0.417
C04:    0.367
C05:    0.219
C06:    0.358
C07:    0.578
C08:    0.458
C09:    0.284
C10:    0.581
C11:    0.4  
C12:    0.47 
D01:    0.462
D02:    0.329
D03:    0.765
D04:    0.523
D05:    0.301
D06:    0.238
D07:    0.247
D08:    0.307
D09:    0.484
D10:    0.586
D11:    0.341
D12:    0.306
E01:    0.132
E02:    0.603
E03:    0.552
E04:    0.282
E05:    0.462
E06:    0.428
E07:    0.528
E08:    0.454
E09:    0.487
E10:    0.415
E11:    0.273
E12:    0.333
F01:    0.133
F02:    0.423
F03:    0.486
F04:    0.538
F05:    0.46 
F06:    0.421
F07:    0.535
F08:    0.43 
F09:    0.517
F10:    0.422
F11:    0.341
F12:    0.37 
G01:    0.393
G02:    0.734
G03:    0.556
G04:    0.468
G05:    0.263
G06:    0.935
G07:    0.409
G08:    0.698
G09:    0.268
G10:    0.565
G11:    0.436
G12:    0.391
H01:    0.555
H02:    0.681
H03:    0.172
H04:    0.326
H05:    0.551
H06:    0.144
H07:    0.278
H08:    0.3  
H09:    0.34 
H10:    0.446
H11:    0.481
H12:    0.451

