Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 2:56:17 AM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.169
A02:    0.234
A03:    0.206
A04:    0.148
A05:    0.192
A06:    0.161
A07:    0.236
A08:    0.382
A09:    0.19 
A10:    0.418
A11:    0.323
A12:    0.173
B01:    0.283
B02:    0.312
B03:    0.157
B04:    0.164
B05:    0.499
B06:    0.505
B07:    0.162
B08:    0.263
B09:    0.22 
B10:    0.273
B11:    0.343
B12:    0.245
C01:    0.173
C02:    0.279
C03:    0.449
C04:    0.247
C05:    0.194
C06:    0.164
C07:    0.139
C08:    0.246
C09:    0.149
C10:    0.16 
C11:    0.312
C12:    0.237
D01:    0.187
D02:    0.145
D03:    0.394
D04:    0.187
D05:    0.13 
D06:    0.335
D07:    0.287
D08:    0.248
D09:    0.394
D10:    0.136
D11:    0.164
D12:    0.159
E01:    0.128
E02:    0.137
E03:    0.539
E04:    0.4  
E05:    0.313
E06:    0.295
E07:    0.347
E08:    0.236
E09:    0.182
E10:    0.126
E11:    0.371
E12:    0.128
F01:    0.111
F02:    0.128
F03:    0.129
F04:    0.394
F05:    0.153
F06:    0.181
F07:    0.14 
F08:    0.201
F09:    0.479
F10:    0.167
F11:    0.302
F12:    0.119
G01:    0.245
G02:    0.102
G03:    0.115
G04:    0.109
G05:    0.128
G06:    0.125
G07:    0.147
G08:    0.289
G09:    0.148
G10:    0.187
G11:    0.117
G12:    0.144
H01:    0.161
H02:    0.36 
H03:    0.335
H04:    0.133
H05:    0.383
H06:    0.134
H07:    0.27 
H08:    0.301
H09:    0.157
H10:    0.326
H11:    0.131
H12:    0.375

