Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:18:38 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.31 
A02:    0.33 
A03:    0.327
A04:    0.383
A05:    0.299
A06:    0.393
A07:    0.3  
A08:    0.435
A09:    0.227
A10:    0.265
A11:    0.398
A12:    0.443
B01:    0.336
B02:    0.368
B03:    0.274
B04:    0.291
B05:    0.373
B06:    0.374
B07:    0.249
B08:    0.334
B09:    0.167
B10:    0.164
B11:    0.392
B12:    0.42 
C01:    0.339
C02:    0.373
C03:    0.291
C04:    0.187
C05:    0.302
C06:    0.144
C07:    0.184
C08:    0.27 
C09:    0.144
C10:    0.257
C11:    0.344
C12:    0.365
D01:    0.281
D02:    0.384
D03:    0.439
D04:    0.292
D05:    0.156
D06:    0.373
D07:    0.389
D08:    0.356
D09:    0.432
D10:    0.155
D11:    0.278
D12:    0.266
E01:    0.194
E02:    0.203
E03:    0.478
E04:    0.409
E05:    0.421
E06:    0.438
E07:    0.394
E08:    0.198
E09:    0.202
E10:    0.148
E11:    0.347
E12:    0.148
F01:    0.136
F02:    0.215
F03:    0.291
F04:    0.331
F05:    0.38 
F06:    0.216
F07:    0.265
F08:    0.243
F09:    0.377
F10:    0.24 
F11:    0.317
F12:    0.153
G01:    0.331
G02:    0.132
G03:    0.141
G04:    0.139
G05:    0.215
G06:    0.147
G07:    0.428
G08:    0.3  
G09:    0.409
G10:    0.259
G11:    0.143
G12:    0.152
H01:    0.291
H02:    0.317
H03:    0.384
H04:    0.145
H05:    0.314
H06:    0.138
H07:    0.333
H08:    0.331
H09:    0.17 
H10:    0.368
H11:    0.159
H12:    0.456

