Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 10:57:27 PM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.325
A02:    0.38 
A03:    0.348
A04:    0.263
A05:    0.276
A06:    0.41 
A07:    0.352
A08:    0.47 
A09:    0.239
A10:    0.294
A11:    0.394
A12:    0.185
B01:    0.415
B02:    0.395
B03:    0.22 
B04:    0.328
B05:    0.446
B06:    0.453
B07:    0.29 
B08:    0.349
B09:    0.253
B10:    0.25 
B11:    0.422
B12:    0.465
C01:    0.325
C02:    0.417
C03:    0.31 
C04:    0.306
C05:    0.326
C06:    0.186
C07:    0.19 
C08:    0.332
C09:    0.176
C10:    0.162
C11:    0.309
C12:    0.347
D01:    0.254
D02:    0.195
D03:    0.459
D04:    0.282
D05:    0.157
D06:    0.486
D07:    0.367
D08:    0.388
D09:    0.421
D10:    0.142
D11:    0.165
D12:    0.234
E01:    0.186
E02:    0.229
E03:    0.512
E04:    0.462
E05:    0.409
E06:    0.389
E07:    0.489
E08:    0.234
E09:    0.203
E10:    0.131
E11:    0.398
E12:    0.121
F01:    0.141
F02:    0.248
F03:    0.226
F04:    0.37 
F05:    0.422
F06:    0.203
F07:    0.278
F08:    0.251
F09:    0.42 
F10:    0.294
F11:    0.365
F12:    0.118
G01:    0.292
G02:    0.135
G03:    0.136
G04:    0.137
G05:    0.268
G06:    0.135
G07:    0.439
G08:    0.284
G09:    0.428
G10:    0.277
G11:    0.15 
G12:    0.113
H01:    0.298
H02:    0.287
H03:    0.357
H04:    0.144
H05:    0.32 
H06:    0.137
H07:    0.263
H08:    0.32 
H09:    0.174
H10:    0.336
H11:    0.136
H12:    0.449

