Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 4:12:06 PM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.318
A02:    0.464
A03:    0.45 
A04:    0.384
A05:    0.494
A06:    0.535
A07:    0.561
A08:    0.427
A09:    0.469
A10:    0.223
A11:    0.257
A12:    0.189
B01:    0.233
B02:    0.483
B03:    0.536
B04:    0.461
B05:    0.494
B06:    0.444
B07:    0.156
B08:    0.463
B09:    0.501
B10:    0.467
B11:    0.459
B12:    0.238
C01:    0.415
C02:    0.247
C03:    0.329
C04:    0.416
C05:    0.193
C06:    0.527
C07:    0.141
C08:    0.317
C09:    0.331
C10:    0.503
C11:    0.252
C12:    0.472
D01:    0.465
D02:    0.158
D03:    0.262
D04:    0.412
D05:    0.473
D06:    0.514
D07:    0.481
D08:    0.159
D09:    0.414
D10:    0.494
D11:    0.244
D12:    0.584
E01:    0.336
E02:    0.444
E03:    0.438
E04:    0.381
E05:    0.389
E06:    0.449
E07:    0.426
E08:    0.369
E09:    0.448
E10:    0.436
E11:    0.463
E12:    0.58 
F01:    0.383
F02:    0.414
F03:    0.411
F04:    0.45 
F05:    0.457
F06:    0.505
F07:    0.285
F08:    0.353
F09:    0.393
F10:    0.337
F11:    0.499
F12:    0.37 
G01:    0.452
G02:    0.432
G03:    0.197
G04:    0.479
G05:    0.332
G06:    0.429
G07:    0.712
G08:    0.15 
G09:    0.481
G10:    0.607
G11:    0.454
G12:    0.524
H01:    0.224
H02:    0.312
H03:    0.266
H04:    0.423
H05:    0.353
H06:    0.402
H07:    0.317
H08:    0.334
H09:    0.475
H10:    0.314
H11:    0.311
H12:    0.309

