Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 7:24:44 PM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.138
A02:    0.155
A03:    0.121
A04:    0.174
A05:    0.196
A06:    0.172
A07:    0.207
A08:    0.197
A09:    0.192
A10:    0.175
A11:    0.19 
A12:    0.175
B01:    0.113
B02:    0.143
B03:    0.149
B04:    0.178
B05:    0.132
B06:    0.119
B07:    0.129
B08:    0.163
B09:    0.149
B10:    0.152
B11:    0.182
B12:    0.165
C01:    0.167
C02:    0.113
C03:    0.118
C04:    0.141
C05:    0.119
C06:    0.15 
C07:    0.114
C08:    0.137
C09:    0.151
C10:    0.148
C11:    0.187
C12:    0.137
D01:    0.144
D02:    0.129
D03:    0.159
D04:    0.133
D05:    0.138
D06:    0.135
D07:    0.145
D08:    0.139
D09:    0.165
D10:    0.145
D11:    0.116
D12:    0.175
E01:    0.111
E02:    0.12 
E03:    0.131
E04:    0.159
E05:    0.118
E06:    0.169
E07:    0.117
E08:    0.117
E09:    0.132
E10:    0.13 
E11:    0.125
E12:    0.15 
F01:    0.106
F02:    0.134
F03:    0.121
F04:    0.117
F05:    0.127
F06:    0.125
F07:    0.117
F08:    0.118
F09:    0.116
F10:    0.132
F11:    0.124
F12:    0.099
G01:    0.112
G02:    0.115
G03:    0.111
G04:    0.118
G05:    0.119
G06:    0.123
G07:    0.124
G08:    0.121
G09:    0.127
G10:    0.126
G11:    0.116
G12:    0.133
H01:    0.123
H02:    0.136
H03:    0.122
H04:    0.146
H05:    0.131
H06:    0.127
H07:    0.123
H08:    0.129
H09:    0.141
H10:    0.113
H11:    0.108
H12:    0.127

