Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:37:40 PM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.327
A02:    0.339
A03:    0.344
A04:    0.334
A05:    0.26 
A06:    0.383
A07:    0.365
A08:    0.453
A09:    0.242
A10:    0.27 
A11:    0.41 
A12:    0.191
B01:    0.372
B02:    0.366
B03:    0.343
B04:    0.315
B05:    0.354
B06:    0.364
B07:    0.232
B08:    0.316
B09:    0.177
B10:    0.186
B11:    0.391
B12:    0.432
C01:    0.338
C02:    0.374
C03:    0.287
C04:    0.271
C05:    0.29 
C06:    0.157
C07:    0.179
C08:    0.315
C09:    0.138
C10:    0.192
C11:    0.319
C12:    0.374
D01:    0.273
D02:    0.214
D03:    0.459
D04:    0.313
D05:    0.153
D06:    0.365
D07:    0.364
D08:    0.346
D09:    0.407
D10:    0.156
D11:    0.287
D12:    0.324
E01:    0.189
E02:    0.184
E03:    0.429
E04:    0.414
E05:    0.389
E06:    0.39 
E07:    0.383
E08:    0.244
E09:    0.203
E10:    0.154
E11:    0.358
E12:    0.168
F01:    0.13 
F02:    0.188
F03:    0.317
F04:    0.366
F05:    0.373
F06:    0.206
F07:    0.242
F08:    0.249
F09:    0.371
F10:    0.268
F11:    0.311
F12:    0.138
G01:    0.335
G02:    0.139
G03:    0.144
G04:    0.134
G05:    0.277
G06:    0.129
G07:    0.383
G08:    0.291
G09:    0.414
G10:    0.253
G11:    0.131
G12:    0.146
H01:    0.337
H02:    0.341
H03:    0.406
H04:    0.143
H05:    0.32 
H06:    0.145
H07:    0.326
H08:    0.324
H09:    0.344
H10:    0.364
H11:    0.138
H12:    0.508

