Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:04:20 PM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.158
A02:    1.01 
A03:    0.266
A04:    0.473
A05:    0.448
A06:    0.493
A07:    0.591
A08:    0.252
A09:    0.24 
A10:    0.447
A11:    0.54 
A12:    0.226
B01:    0.642
B02:    0.609
B03:    0.482
B04:    0.646
B05:    0.722
B06:    0.251
B07:    0.195
B08:    0.243
B09:    0.176
B10:    0.668
B11:    0.979
B12:    0.167
C01:    0.25 
C02:    0.616
C03:    0.475
C04:    0.375
C05:    0.159
C06:    0.406
C07:    0.632
C08:    0.498
C09:    0.3  
C10:    0.665
C11:    0.44 
C12:    0.45 
D01:    0.635
D02:    0.239
D03:    0.742
D04:    0.579
D05:    0.309
D06:    0.256
D07:    0.277
D08:    0.291
D09:    0.421
D10:    0.715
D11:    0.343
D12:    0.149
E01:    0.122
E02:    0.656
E03:    0.602
E04:    0.195
E05:    0.42 
E06:    0.432
E07:    0.647
E08:    0.47 
E09:    0.525
E10:    0.44 
E11:    0.165
E12:    0.34 
F01:    0.11 
F02:    0.434
F03:    0.718
F04:    0.551
F05:    0.452
F06:    0.419
F07:    0.582
F08:    0.43 
F09:    0.551
F10:    0.453
F11:    0.334
F12:    0.416
G01:    0.422
G02:    0.952
G03:    0.525
G04:    0.447
G05:    0.155
G06:    1.003
G07:    0.263
G08:    0.342
G09:    0.228
G10:    0.4  
G11:    0.445
G12:    0.423
H01:    0.571
H02:    0.706
H03:    0.165
H04:    0.353
H05:    0.514
H06:    0.142
H07:    0.166
H08:    0.288
H09:    0.335
H10:    0.346
H11:    0.45 
H12:    0.396

