Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 5:07:03 PM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.107
A02:    0.116
A03:    0.149
A04:    0.143
A05:    0.157
A06:    0.128
A07:    0.143
A08:    0.162
A09:    0.155
A10:    0.14 
A11:    0.181
A12:    0.174
B01:    0.121
B02:    0.137
B03:    0.143
B04:    0.132
B05:    0.121
B06:    0.155
B07:    0.117
B08:    0.124
B09:    0.11 
B10:    0.12 
B11:    0.138
B12:    0.14 
C01:    0.148
C02:    0.115
C03:    0.124
C04:    0.158
C05:    0.119
C06:    0.176
C07:    0.131
C08:    0.166
C09:    0.163
C10:    0.117
C11:    0.134
C12:    0.12 
D01:    0.148
D02:    0.136
D03:    0.149
D04:    0.143
D05:    0.141
D06:    0.143
D07:    0.137
D08:    0.118
D09:    0.115
D10:    0.112
D11:    0.12 
D12:    0.119
E01:    0.131
E02:    0.129
E03:    0.134
E04:    0.155
E05:    0.122
E06:    0.135
E07:    0.118
E08:    0.115
E09:    0.13 
E10:    0.105
E11:    0.166
E12:    0.134
F01:    0.114
F02:    0.119
F03:    0.14 
F04:    0.122
F05:    0.143
F06:    0.129
F07:    0.13 
F08:    0.114
F09:    0.126
F10:    0.118
F11:    0.132
F12:    0.131
G01:    0.114
G02:    0.134
G03:    0.14 
G04:    0.13 
G05:    0.111
G06:    0.128
G07:    0.122
G08:    0.142
G09:    0.151
G10:    0.131
G11:    0.151
G12:    0.145
H01:    0.122
H02:    0.108
H03:    0.116
H04:    0.13 
H05:    0.124
H06:    0.119
H07:    0.127
H08:    0.108
H09:    0.111
H10:    0.109
H11:    0.094
H12:    0.11 

