Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 8:28:43 PM
ID1: P0000000018  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.522
A02:    0.365
A03:    0.401
A04:    0.276
A05:    0.257
A06:    0.397
A07:    0.313
A08:    0.45 
A09:    0.209
A10:    0.305
A11:    0.405
A12:    0.389
B01:    0.425
B02:    0.417
B03:    0.257
B04:    0.325
B05:    0.473
B06:    0.508
B07:    0.263
B08:    0.33 
B09:    0.187
B10:    0.187
B11:    0.435
B12:    0.425
C01:    0.307
C02:    0.384
C03:    0.31 
C04:    0.35 
C05:    0.301
C06:    0.185
C07:    0.185
C08:    0.305
C09:    0.19 
C10:    0.148
C11:    0.32 
C12:    0.303
D01:    0.279
D02:    0.207
D03:    0.454
D04:    0.276
D05:    0.155
D06:    0.474
D07:    0.364
D08:    0.422
D09:    0.425
D10:    0.146
D11:    0.144
D12:    0.311
E01:    0.265
E02:    0.248
E03:    0.514
E04:    0.457
E05:    0.436
E06:    0.424
E07:    0.485
E08:    0.29 
E09:    0.277
E10:    0.146
E11:    0.416
E12:    0.133
F01:    0.104
F02:    0.177
F03:    0.145
F04:    0.38 
F05:    0.468
F06:    0.226
F07:    0.276
F08:    0.261
F09:    0.417
F10:    0.315
F11:    0.38 
F12:    0.128
G01:    0.288
G02:    0.115
G03:    0.117
G04:    0.11 
G05:    0.201
G06:    0.141
G07:    0.517
G08:    0.291
G09:    0.482
G10:    0.293
G11:    0.143
G12:    0.141
H01:    0.334
H02:    0.332
H03:    0.458
H04:    0.11 
H05:    0.345
H06:    0.143
H07:    0.237
H08:    0.301
H09:    0.156
H10:    0.335
H11:    0.121
H12:    0.406

