Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 8:33:51 AM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.221
A02:    0.337
A03:    0.337
A04:    0.298
A05:    0.641
A06:    0.443
A07:    0.374
A08:    0.306
A09:    0.333
A10:    0.223
A11:    0.165
A12:    0.168
B01:    0.154
B02:    0.317
B03:    0.494
B04:    0.513
B05:    0.513
B06:    0.214
B07:    0.166
B08:    0.476
B09:    0.562
B10:    0.362
B11:    0.437
B12:    0.169
C01:    0.48 
C02:    0.157
C03:    0.206
C04:    0.255
C05:    0.176
C06:    0.687
C07:    0.174
C08:    0.381
C09:    0.369
C10:    0.177
C11:    0.164
C12:    0.46 
D01:    0.563
D02:    0.158
D03:    0.708
D04:    0.196
D05:    0.189
D06:    0.474
D07:    0.449
D08:    0.145
D09:    0.683
D10:    0.349
D11:    0.15 
D12:    0.575
E01:    0.327
E02:    0.491
E03:    0.295
E04:    0.432
E05:    0.337
E06:    0.583
E07:    0.249
E08:    0.351
E09:    0.553
E10:    0.374
E11:    0.411
E12:    0.509
F01:    0.186
F02:    0.433
F03:    0.442
F04:    0.446
F05:    0.355
F06:    0.174
F07:    0.29 
F08:    0.287
F09:    0.496
F10:    0.309
F11:    0.256
F12:    0.184
G01:    0.229
G02:    0.294
G03:    0.121
G04:    0.283
G05:    0.245
G06:    0.271
G07:    0.637
G08:    0.123
G09:    0.243
G10:    0.5  
G11:    0.461
G12:    0.563
H01:    0.126
H02:    0.294
H03:    0.141
H04:    0.417
H05:    0.191
H06:    0.164
H07:    0.239
H08:    0.166
H09:    0.444
H10:    0.143
H11:    0.148
H12:    0.128

