Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:51:59 PM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.334
A02:    0.399
A03:    0.353
A04:    0.251
A05:    0.299
A06:    0.43 
A07:    0.334
A08:    0.476
A09:    0.241
A10:    0.299
A11:    0.408
A12:    0.182
B01:    0.417
B02:    0.403
B03:    0.222
B04:    0.325
B05:    0.464
B06:    0.468
B07:    0.282
B08:    0.342
B09:    0.203
B10:    0.247
B11:    0.424
B12:    0.44 
C01:    0.303
C02:    0.411
C03:    0.314
C04:    0.307
C05:    0.338
C06:    0.183
C07:    0.194
C08:    0.324
C09:    0.176
C10:    0.159
C11:    0.344
C12:    0.328
D01:    0.264
D02:    0.195
D03:    0.451
D04:    0.285
D05:    0.152
D06:    0.481
D07:    0.358
D08:    0.386
D09:    0.425
D10:    0.156
D11:    0.188
D12:    0.264
E01:    0.198
E02:    0.215
E03:    0.548
E04:    0.448
E05:    0.422
E06:    0.387
E07:    0.489
E08:    0.237
E09:    0.241
E10:    0.128
E11:    0.41 
E12:    0.127
F01:    0.142
F02:    0.268
F03:    0.207
F04:    0.378
F05:    0.438
F06:    0.21 
F07:    0.277
F08:    0.249
F09:    0.428
F10:    0.294
F11:    0.369
F12:    0.119
G01:    0.297
G02:    0.137
G03:    0.136
G04:    0.138
G05:    0.226
G06:    0.131
G07:    0.449
G08:    0.292
G09:    0.454
G10:    0.281
G11:    0.149
G12:    0.129
H01:    0.299
H02:    0.293
H03:    0.356
H04:    0.146
H05:    0.332
H06:    0.135
H07:    0.244
H08:    0.311
H09:    0.166
H10:    0.334
H11:    0.131
H12:    0.435

