Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:20:36 AM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.166
A02:    0.211
A03:    0.201
A04:    0.207
A05:    0.398
A06:    0.204
A07:    0.29 
A08:    0.184
A09:    0.255
A10:    0.228
A11:    0.257
A12:    0.17 
B01:    0.201
B02:    0.361
B03:    0.475
B04:    0.157
B05:    0.272
B06:    0.225
B07:    0.2  
B08:    0.168
B09:    0.168
B10:    0.396
B11:    0.484
B12:    0.15 
C01:    0.151
C02:    0.162
C03:    0.44 
C04:    0.187
C05:    0.149
C06:    0.302
C07:    0.492
C08:    0.504
C09:    0.267
C10:    0.544
C11:    0.277
C12:    0.49 
D01:    0.221
D02:    0.144
D03:    0.225
D04:    0.23 
D05:    0.198
D06:    0.22 
D07:    0.24 
D08:    0.252
D09:    0.258
D10:    0.149
D11:    0.222
D12:    0.153
E01:    0.133
E02:    0.363
E03:    0.542
E04:    0.14 
E05:    0.468
E06:    0.243
E07:    0.166
E08:    0.261
E09:    0.287
E10:    0.518
E11:    0.148
E12:    0.288
F01:    0.134
F02:    0.337
F03:    0.278
F04:    0.159
F05:    0.199
F06:    0.286
F07:    0.213
F08:    0.159
F09:    0.428
F10:    0.257
F11:    0.431
F12:    0.263
G01:    0.286
G02:    0.178
G03:    0.291
G04:    0.499
G05:    0.153
G06:    0.231
G07:    0.147
G08:    0.147
G09:    0.146
G10:    0.161
G11:    0.123
G12:    0.159
H01:    0.174
H02:    0.198
H03:    0.247
H04:    0.502
H05:    0.183
H06:    0.144
H07:    0.144
H08:    0.143
H09:    0.104
H10:    0.108
H11:    0.437
H12:    0.179

