Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 12:00:22 AM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.267
A02:    0.458
A03:    0.445
A04:    0.315
A05:    0.5  
A06:    0.543
A07:    0.495
A08:    0.419
A09:    0.447
A10:    0.307
A11:    0.258
A12:    0.165
B01:    0.187
B02:    0.492
B03:    0.499
B04:    0.494
B05:    0.53 
B06:    0.467
B07:    0.215
B08:    0.5  
B09:    0.515
B10:    0.468
B11:    0.521
B12:    0.165
C01:    0.449
C02:    0.194
C03:    0.279
C04:    0.344
C05:    0.164
C06:    0.605
C07:    0.175
C08:    0.332
C09:    0.338
C10:    0.422
C11:    0.189
C12:    0.476
D01:    0.526
D02:    0.157
D03:    0.555
D04:    0.41 
D05:    0.46 
D06:    0.517
D07:    0.475
D08:    0.154
D09:    0.579
D10:    0.501
D11:    0.192
D12:    0.534
E01:    0.37 
E02:    0.49 
E03:    0.44 
E04:    0.385
E05:    0.391
E06:    0.488
E07:    0.315
E08:    0.425
E09:    0.472
E10:    0.453
E11:    0.485
E12:    0.525
F01:    0.325
F02:    0.461
F03:    0.43 
F04:    0.394
F05:    0.489
F06:    0.548
F07:    0.328
F08:    0.376
F09:    0.443
F10:    0.363
F11:    0.619
F12:    0.356
G01:    0.504
G02:    0.451
G03:    0.205
G04:    0.522
G05:    0.32 
G06:    0.441
G07:    0.727
G08:    0.121
G09:    0.436
G10:    0.61 
G11:    0.527
G12:    0.504
H01:    0.226
H02:    0.308
H03:    0.264
H04:    0.379
H05:    0.228
H06:    0.279
H07:    0.308
H08:    0.207
H09:    0.518
H10:    0.28 
H11:    0.137
H12:    0.144

