Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 12:21:05 PM
ID1: P0000000026  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.417
A02:    0.357
A03:    0.525
A04:    0.304
A05:    0.596
A06:    0.536
A07:    0.488
A08:    0.419
A09:    0.371
A10:    0.238
A11:    0.222
A12:    0.181
B01:    0.177
B02:    0.463
B03:    0.541
B04:    0.504
B05:    0.558
B06:    0.251
B07:    0.166
B08:    0.491
B09:    0.514
B10:    0.492
B11:    0.461
B12:    0.165
C01:    0.464
C02:    0.144
C03:    0.243
C04:    0.254
C05:    0.153
C06:    0.656
C07:    0.181
C08:    0.367
C09:    0.374
C10:    0.295
C11:    0.162
C12:    0.455
D01:    0.545
D02:    0.163
D03:    0.677
D04:    0.275
D05:    0.328
D06:    0.509
D07:    0.466
D08:    0.164
D09:    0.607
D10:    0.557
D11:    0.222
D12:    0.568
E01:    0.442
E02:    0.518
E03:    0.326
E04:    0.407
E05:    0.475
E06:    0.553
E07:    0.331
E08:    0.5  
E09:    0.487
E10:    0.417
E11:    0.488
E12:    0.544
F01:    0.229
F02:    0.437
F03:    0.427
F04:    0.487
F05:    0.337
F06:    0.178
F07:    0.312
F08:    0.316
F09:    0.499
F10:    0.32 
F11:    0.374
F12:    0.278
G01:    0.498
G02:    0.295
G03:    0.14 
G04:    0.347
G05:    0.224
G06:    0.308
G07:    0.645
G08:    0.153
G09:    0.283
G10:    0.58 
G11:    0.538
G12:    0.555
H01:    0.156
H02:    0.387
H03:    0.142
H04:    0.417
H05:    0.224
H06:    0.169
H07:    0.292
H08:    0.275
H09:    0.432
H10:    0.217
H11:    0.215
H12:    0.188

