Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 8:39:42 AM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.234
A02:    0.268
A03:    0.357
A04:    0.262
A05:    0.639
A06:    0.254
A07:    0.384
A08:    0.295
A09:    0.338
A10:    0.214
A11:    0.182
A12:    0.157
B01:    0.153
B02:    0.302
B03:    0.506
B04:    0.502
B05:    0.454
B06:    0.228
B07:    0.175
B08:    0.464
B09:    0.56 
B10:    0.393
B11:    0.429
B12:    0.134
C01:    0.471
C02:    0.151
C03:    0.228
C04:    0.275
C05:    0.154
C06:    0.702
C07:    0.174
C08:    0.356
C09:    0.35 
C10:    0.275
C11:    0.172
C12:    0.446
D01:    0.538
D02:    0.147
D03:    0.702
D04:    0.233
D05:    0.207
D06:    0.518
D07:    0.44 
D08:    0.149
D09:    0.648
D10:    0.368
D11:    0.193
D12:    0.61 
E01:    0.288
E02:    0.515
E03:    0.292
E04:    0.432
E05:    0.344
E06:    0.534
E07:    0.249
E08:    0.357
E09:    0.526
E10:    0.373
E11:    0.389
E12:    0.565
F01:    0.169
F02:    0.428
F03:    0.443
F04:    0.461
F05:    0.315
F06:    0.177
F07:    0.214
F08:    0.257
F09:    0.366
F10:    0.322
F11:    0.203
F12:    0.233
G01:    0.254
G02:    0.274
G03:    0.15 
G04:    0.29 
G05:    0.207
G06:    0.317
G07:    0.565
G08:    0.147
G09:    0.281
G10:    0.469
G11:    0.533
G12:    0.485
H01:    0.132
H02:    0.263
H03:    0.136
H04:    0.406
H05:    0.255
H06:    0.158
H07:    0.201
H08:    0.212
H09:    0.435
H10:    0.173
H11:    0.162
H12:    0.155

