Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 4:49:48 PM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.327
A02:    0.385
A03:    0.381
A04:    0.235
A05:    0.262
A06:    0.323
A07:    0.352
A08:    0.466
A09:    0.216
A10:    0.309
A11:    0.416
A12:    0.166
B01:    0.442
B02:    0.439
B03:    0.236
B04:    0.297
B05:    0.473
B06:    0.449
B07:    0.244
B08:    0.326
B09:    0.205
B10:    0.196
B11:    0.442
B12:    0.44 
C01:    0.287
C02:    0.391
C03:    0.349
C04:    0.296
C05:    0.346
C06:    0.163
C07:    0.175
C08:    0.318
C09:    0.141
C10:    0.157
C11:    0.315
C12:    0.287
D01:    0.299
D02:    0.249
D03:    0.444
D04:    0.272
D05:    0.144
D06:    0.462
D07:    0.367
D08:    0.401
D09:    0.425
D10:    0.165
D11:    0.16 
D12:    0.3  
E01:    0.225
E02:    0.211
E03:    0.531
E04:    0.455
E05:    0.416
E06:    0.422
E07:    0.44 
E08:    0.25 
E09:    0.237
E10:    0.129
E11:    0.37 
E12:    0.133
F01:    0.122
F02:    0.217
F03:    0.147
F04:    0.403
F05:    0.395
F06:    0.24 
F07:    0.226
F08:    0.247
F09:    0.425
F10:    0.285
F11:    0.367
F12:    0.13 
G01:    0.294
G02:    0.125
G03:    0.127
G04:    0.129
G05:    0.246
G06:    0.137
G07:    0.452
G08:    0.288
G09:    0.473
G10:    0.283
G11:    0.129
G12:    0.136
H01:    0.307
H02:    0.304
H03:    0.366
H04:    0.132
H05:    0.35 
H06:    0.133
H07:    0.23 
H08:    0.303
H09:    0.137
H10:    0.331
H11:    0.133
H12:    0.521

