Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:16:43 PM
ID1: P0000000010  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.161
A02:    0.532
A03:    0.332
A04:    0.479
A05:    0.385
A06:    0.453
A07:    0.568
A08:    0.277
A09:    0.22 
A10:    0.532
A11:    0.48 
A12:    0.239
B01:    0.702
B02:    0.559
B03:    0.45 
B04:    0.527
B05:    0.571
B06:    0.218
B07:    0.31 
B08:    0.262
B09:    0.18 
B10:    0.603
B11:    0.595
B12:    0.145
C01:    0.459
C02:    0.494
C03:    0.432
C04:    0.35 
C05:    0.258
C06:    0.321
C07:    0.584
C08:    0.428
C09:    0.277
C10:    0.602
C11:    0.28 
C12:    0.508
D01:    0.188
D02:    0.381
D03:    0.691
D04:    0.485
D05:    0.306
D06:    0.237
D07:    0.243
D08:    0.31 
D09:    0.49 
D10:    0.516
D11:    0.329
D12:    0.555
E01:    0.145
E02:    0.596
E03:    0.572
E04:    0.423
E05:    0.532
E06:    0.464
E07:    0.52 
E08:    0.486
E09:    0.485
E10:    0.436
E11:    0.301
E12:    0.345
F01:    0.273
F02:    0.369
F03:    0.464
F04:    0.507
F05:    0.439
F06:    0.452
F07:    0.52 
F08:    0.385
F09:    0.501
F10:    0.332
F11:    0.301
F12:    0.381
G01:    0.391
G02:    0.694
G03:    0.543
G04:    0.425
G05:    0.282
G06:    0.966
G07:    0.448
G08:    0.746
G09:    0.23 
G10:    0.541
G11:    0.413
G12:    0.389
H01:    0.569
H02:    0.703
H03:    0.312
H04:    0.368
H05:    0.546
H06:    0.409
H07:    0.284
H08:    0.333
H09:    0.348
H10:    0.437
H11:    0.477
H12:    0.607

