Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 12:57:54 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.301
A02:    0.503
A03:    0.437
A04:    0.311
A05:    0.49 
A06:    0.528
A07:    0.491
A08:    0.406
A09:    0.466
A10:    0.213
A11:    0.25 
A12:    0.186
B01:    0.189
B02:    0.475
B03:    0.538
B04:    0.465
B05:    0.523
B06:    0.373
B07:    0.235
B08:    0.477
B09:    0.511
B10:    0.474
B11:    0.509
B12:    0.183
C01:    0.462
C02:    0.207
C03:    0.386
C04:    0.398
C05:    0.186
C06:    0.563
C07:    0.188
C08:    0.345
C09:    0.36 
C10:    0.502
C11:    0.249
C12:    0.479
D01:    0.521
D02:    0.136
D03:    0.382
D04:    0.391
D05:    0.43 
D06:    0.528
D07:    0.499
D08:    0.169
D09:    0.492
D10:    0.49 
D11:    0.27 
D12:    0.537
E01:    0.358
E02:    0.448
E03:    0.437
E04:    0.385
E05:    0.409
E06:    0.471
E07:    0.424
E08:    0.379
E09:    0.464
E10:    0.446
E11:    0.476
E12:    0.525
F01:    0.279
F02:    0.424
F03:    0.452
F04:    0.424
F05:    0.484
F06:    0.487
F07:    0.307
F08:    0.357
F09:    0.427
F10:    0.368
F11:    0.629
F12:    0.427
G01:    0.467
G02:    0.444
G03:    0.151
G04:    0.448
G05:    0.34 
G06:    0.436
G07:    0.723
G08:    0.166
G09:    0.491
G10:    0.592
G11:    0.477
G12:    0.54 
H01:    0.159
H02:    0.35 
H03:    0.083
H04:    0.402
H05:    0.322
H06:    0.336
H07:    0.281
H08:    0.339
H09:    0.542
H10:    0.358
H11:    0.169
H12:    0.113

