Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:47:55 AM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.155
A02:    0.572
A03:    0.223
A04:    0.436
A05:    0.414
A06:    0.494
A07:    0.597
A08:    0.282
A09:    0.218
A10:    0.559
A11:    0.507
A12:    0.26 
B01:    0.513
B02:    0.59 
B03:    0.479
B04:    0.576
B05:    0.586
B06:    0.283
B07:    0.215
B08:    0.213
B09:    0.219
B10:    0.642
B11:    1.1  
B12:    0.157
C01:    0.342
C02:    0.646
C03:    0.455
C04:    0.385
C05:    0.219
C06:    0.373
C07:    0.591
C08:    0.485
C09:    0.283
C10:    0.584
C11:    0.41 
C12:    0.466
D01:    0.535
D02:    0.286
D03:    0.661
D04:    0.536
D05:    0.317
D06:    0.238
D07:    0.248
D08:    0.304
D09:    0.465
D10:    0.755
D11:    0.345
D12:    0.257
E01:    0.135
E02:    0.627
E03:    0.582
E04:    0.259
E05:    0.454
E06:    0.424
E07:    0.552
E08:    0.457
E09:    0.499
E10:    0.428
E11:    0.235
E12:    0.361
F01:    0.115
F02:    0.429
F03:    0.482
F04:    0.546
F05:    0.46 
F06:    0.421
F07:    0.552
F08:    0.441
F09:    0.533
F10:    0.441
F11:    0.342
F12:    0.385
G01:    0.392
G02:    0.719
G03:    0.547
G04:    0.47 
G05:    0.261
G06:    0.608
G07:    0.355
G08:    0.595
G09:    0.261
G10:    0.688
G11:    0.47 
G12:    0.397
H01:    0.534
H02:    0.697
H03:    0.171
H04:    0.316
H05:    0.552
H06:    0.14 
H07:    0.262
H08:    0.281
H09:    0.332
H10:    0.34 
H11:    0.471
H12:    0.423

