Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 5:49:32 PM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.35 
A02:    0.437
A03:    0.448
A04:    0.372
A05:    0.524
A06:    0.62 
A07:    0.534
A08:    0.427
A09:    0.468
A10:    0.307
A11:    0.266
A12:    0.152
B01:    0.194
B02:    0.503
B03:    0.506
B04:    0.5  
B05:    0.55 
B06:    0.31 
B07:    0.167
B08:    0.508
B09:    0.512
B10:    0.48 
B11:    0.457
B12:    0.163
C01:    0.463
C02:    0.152
C03:    0.265
C04:    0.265
C05:    0.154
C06:    0.627
C07:    0.18 
C08:    0.335
C09:    0.348
C10:    0.303
C11:    0.145
C12:    0.481
D01:    0.541
D02:    0.16 
D03:    0.62 
D04:    0.386
D05:    0.492
D06:    0.504
D07:    0.48 
D08:    0.145
D09:    0.605
D10:    0.53 
D11:    0.197
D12:    0.527
E01:    0.401
E02:    0.493
E03:    0.407
E04:    0.39 
E05:    0.417
E06:    0.522
E07:    0.289
E08:    0.447
E09:    0.49 
E10:    0.459
E11:    0.494
E12:    0.485
F01:    0.247
F02:    0.464
F03:    0.426
F04:    0.436
F05:    0.5  
F06:    0.332
F07:    0.331
F08:    0.401
F09:    0.465
F10:    0.363
F11:    0.614
F12:    0.406
G01:    0.495
G02:    0.424
G03:    0.171
G04:    0.507
G05:    0.333
G06:    0.434
G07:    0.687
G08:    0.117
G09:    0.451
G10:    0.594
G11:    0.518
G12:    0.51 
H01:    0.267
H02:    0.356
H03:    0.26 
H04:    0.402
H05:    0.226
H06:    0.284
H07:    0.344
H08:    0.196
H09:    0.508
H10:    0.265
H11:    0.149
H12:    0.133

