Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:07:39 AM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.317
A02:    0.333
A03:    0.326
A04:    0.394
A05:    0.298
A06:    0.4  
A07:    0.303
A08:    0.437
A09:    0.236
A10:    0.268
A11:    0.397
A12:    0.439
B01:    0.378
B02:    0.373
B03:    0.278
B04:    0.305
B05:    0.381
B06:    0.377
B07:    0.245
B08:    0.364
B09:    0.178
B10:    0.186
B11:    0.391
B12:    0.395
C01:    0.35 
C02:    0.393
C03:    0.305
C04:    0.182
C05:    0.306
C06:    0.151
C07:    0.182
C08:    0.278
C09:    0.139
C10:    0.237
C11:    0.337
C12:    0.356
D01:    0.286
D02:    0.364
D03:    0.449
D04:    0.298
D05:    0.158
D06:    0.421
D07:    0.396
D08:    0.36 
D09:    0.434
D10:    0.145
D11:    0.198
D12:    0.241
E01:    0.21 
E02:    0.239
E03:    0.496
E04:    0.423
E05:    0.43 
E06:    0.444
E07:    0.404
E08:    0.184
E09:    0.249
E10:    0.16 
E11:    0.358
E12:    0.151
F01:    0.137
F02:    0.231
F03:    0.257
F04:    0.336
F05:    0.399
F06:    0.219
F07:    0.274
F08:    0.257
F09:    0.421
F10:    0.286
F11:    0.34 
F12:    0.151
G01:    0.329
G02:    0.134
G03:    0.136
G04:    0.138
G05:    0.18 
G06:    0.141
G07:    0.449
G08:    0.308
G09:    0.402
G10:    0.255
G11:    0.143
G12:    0.152
H01:    0.268
H02:    0.307
H03:    0.366
H04:    0.144
H05:    0.315
H06:    0.144
H07:    0.292
H08:    0.33 
H09:    0.169
H10:    0.365
H11:    0.151
H12:    0.451

