Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 4:41:15 AM
ID1: P0000000014  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.328
A02:    0.5  
A03:    0.433
A04:    0.307
A05:    0.491
A06:    0.566
A07:    0.489
A08:    0.388
A09:    0.462
A10:    0.223
A11:    0.247
A12:    0.196
B01:    0.148
B02:    0.5  
B03:    0.441
B04:    0.478
B05:    0.517
B06:    0.438
B07:    0.23 
B08:    0.508
B09:    0.495
B10:    0.456
B11:    0.488
B12:    0.22 
C01:    0.412
C02:    0.187
C03:    0.236
C04:    0.401
C05:    0.18 
C06:    0.572
C07:    0.188
C08:    0.319
C09:    0.333
C10:    0.488
C11:    0.24 
C12:    0.523
D01:    0.56 
D02:    0.155
D03:    0.431
D04:    0.454
D05:    0.422
D06:    0.51 
D07:    0.46 
D08:    0.155
D09:    0.509
D10:    0.499
D11:    0.241
D12:    0.57 
E01:    0.402
E02:    0.462
E03:    0.43 
E04:    0.371
E05:    0.37 
E06:    0.463
E07:    0.385
E08:    0.388
E09:    0.455
E10:    0.436
E11:    0.483
E12:    0.554
F01:    0.218
F02:    0.447
F03:    0.409
F04:    0.411
F05:    0.456
F06:    0.496
F07:    0.325
F08:    0.36 
F09:    0.386
F10:    0.362
F11:    0.552
F12:    0.4  
G01:    0.437
G02:    0.425
G03:    0.239
G04:    0.51 
G05:    0.355
G06:    0.421
G07:    0.708
G08:    0.155
G09:    0.435
G10:    0.605
G11:    0.471
G12:    0.525
H01:    0.198
H02:    0.323
H03:    0.334
H04:    0.389
H05:    0.25 
H06:    0.331
H07:    0.278
H08:    0.318
H09:    0.531
H10:    0.323
H11:    0.325
H12:    0.154

