Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:24:49 PM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.133
A02:    0.521
A03:    0.336
A04:    0.477
A05:    0.376
A06:    0.453
A07:    0.567
A08:    0.261
A09:    0.207
A10:    0.556
A11:    0.479
A12:    0.267
B01:    0.69 
B02:    0.545
B03:    0.437
B04:    0.527
B05:    0.554
B06:    0.21 
B07:    0.214
B08:    0.258
B09:    0.217
B10:    0.596
B11:    0.577
B12:    0.211
C01:    0.463
C02:    0.551
C03:    0.413
C04:    0.325
C05:    0.226
C06:    0.344
C07:    0.577
C08:    0.428
C09:    0.277
C10:    0.579
C11:    0.39 
C12:    0.512
D01:    0.265
D02:    0.427
D03:    0.842
D04:    0.485
D05:    0.325
D06:    0.246
D07:    0.255
D08:    0.315
D09:    0.518
D10:    0.536
D11:    0.343
D12:    0.521
E01:    0.133
E02:    0.588
E03:    0.535
E04:    0.408
E05:    0.516
E06:    0.447
E07:    0.514
E08:    0.456
E09:    0.45 
E10:    0.429
E11:    0.248
E12:    0.354
F01:    0.136
F02:    0.401
F03:    0.413
F04:    0.489
F05:    0.432
F06:    0.418
F07:    0.515
F08:    0.391
F09:    0.498
F10:    0.374
F11:    0.299
F12:    0.365
G01:    0.413
G02:    0.71 
G03:    0.552
G04:    0.423
G05:    0.278
G06:    0.68 
G07:    0.441
G08:    0.754
G09:    0.21 
G10:    0.54 
G11:    0.407
G12:    0.387
H01:    0.535
H02:    0.712
H03:    0.208
H04:    0.325
H05:    0.537
H06:    0.287
H07:    0.315
H08:    0.316
H09:    0.333
H10:    0.445
H11:    0.489
H12:    0.473

