Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:22:42 PM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.156
A02:    0.547
A03:    0.347
A04:    0.463
A05:    0.337
A06:    0.359
A07:    0.566
A08:    0.26 
A09:    0.241
A10:    0.536
A11:    0.466
A12:    0.211
B01:    0.689
B02:    0.557
B03:    0.457
B04:    0.515
B05:    0.541
B06:    0.215
B07:    0.205
B08:    0.262
B09:    0.406
B10:    0.563
B11:    0.806
B12:    0.178
C01:    0.295
C02:    0.587
C03:    0.436
C04:    0.353
C05:    0.26 
C06:    0.34 
C07:    0.558
C08:    0.433
C09:    0.273
C10:    0.57 
C11:    0.396
C12:    0.51 
D01:    0.284
D02:    0.365
D03:    0.584
D04:    0.518
D05:    0.308
D06:    0.249
D07:    0.232
D08:    0.309
D09:    0.493
D10:    0.562
D11:    0.352
D12:    0.385
E01:    0.146
E02:    0.59 
E03:    0.523
E04:    0.431
E05:    0.538
E06:    0.454
E07:    0.484
E08:    0.462
E09:    0.454
E10:    0.435
E11:    0.174
E12:    0.394
F01:    0.282
F02:    0.348
F03:    0.413
F04:    0.486
F05:    0.438
F06:    0.429
F07:    0.494
F08:    0.375
F09:    0.497
F10:    0.409
F11:    0.323
F12:    0.446
G01:    0.359
G02:    0.685
G03:    0.527
G04:    0.429
G05:    0.333
G06:    1.008
G07:    0.288
G08:    0.441
G09:    0.254
G10:    0.452
G11:    0.411
G12:    0.383
H01:    0.521
H02:    0.692
H03:    0.344
H04:    0.419
H05:    0.567
H06:    0.135
H07:    0.351
H08:    0.324
H09:    0.358
H10:    0.448
H11:    0.501
H12:    0.457

