Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:01:41 AM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.191
A02:    0.534
A03:    0.306
A04:    0.497
A05:    0.344
A06:    0.357
A07:    0.546
A08:    0.27 
A09:    0.258
A10:    0.545
A11:    0.471
A12:    0.253
B01:    0.545
B02:    0.589
B03:    0.487
B04:    0.555
B05:    0.548
B06:    0.24 
B07:    0.211
B08:    0.208
B09:    0.489
B10:    0.581
B11:    1.069
B12:    0.192
C01:    0.233
C02:    0.619
C03:    0.445
C04:    0.368
C05:    0.23 
C06:    0.385
C07:    0.561
C08:    0.442
C09:    0.284
C10:    0.573
C11:    0.402
C12:    0.514
D01:    0.431
D02:    0.342
D03:    0.569
D04:    0.561
D05:    0.313
D06:    0.246
D07:    0.251
D08:    0.303
D09:    0.448
D10:    0.599
D11:    0.347
D12:    0.22 
E01:    0.143
E02:    0.589
E03:    0.536
E04:    0.304
E05:    0.506
E06:    0.445
E07:    0.51 
E08:    0.465
E09:    0.5  
E10:    0.442
E11:    0.161
E12:    0.387
F01:    0.237
F02:    0.395
F03:    0.463
F04:    0.518
F05:    0.459
F06:    0.434
F07:    0.529
F08:    0.437
F09:    0.505
F10:    0.379
F11:    0.326
F12:    0.436
G01:    0.364
G02:    0.699
G03:    0.539
G04:    0.478
G05:    0.226
G06:    1.004
G07:    0.261
G08:    0.486
G09:    0.272
G10:    0.49 
G11:    0.445
G12:    0.397
H01:    0.529
H02:    0.672
H03:    0.267
H04:    0.404
H05:    0.577
H06:    0.145
H07:    0.276
H08:    0.314
H09:    0.361
H10:    0.471
H11:    0.505
H12:    0.457

