Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 6:11:06 AM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.311
A02:    0.477
A03:    0.445
A04:    0.311
A05:    0.49 
A06:    0.534
A07:    0.494
A08:    0.408
A09:    0.455
A10:    0.28 
A11:    0.249
A12:    0.164
B01:    0.226
B02:    0.473
B03:    0.483
B04:    0.494
B05:    0.505
B06:    0.433
B07:    0.195
B08:    0.495
B09:    0.516
B10:    0.466
B11:    0.525
B12:    0.218
C01:    0.453
C02:    0.223
C03:    0.236
C04:    0.401
C05:    0.169
C06:    0.566
C07:    0.171
C08:    0.309
C09:    0.367
C10:    0.504
C11:    0.261
C12:    0.474
D01:    0.508
D02:    0.164
D03:    0.482
D04:    0.441
D05:    0.446
D06:    0.519
D07:    0.487
D08:    0.153
D09:    0.54 
D10:    0.501
D11:    0.204
D12:    0.556
E01:    0.397
E02:    0.471
E03:    0.439
E04:    0.382
E05:    0.4  
E06:    0.477
E07:    0.406
E08:    0.386
E09:    0.468
E10:    0.446
E11:    0.489
E12:    0.527
F01:    0.323
F02:    0.461
F03:    0.441
F04:    0.418
F05:    0.486
F06:    0.495
F07:    0.314
F08:    0.363
F09:    0.423
F10:    0.368
F11:    0.647
F12:    0.404
G01:    0.46 
G02:    0.444
G03:    0.277
G04:    0.521
G05:    0.331
G06:    0.445
G07:    0.726
G08:    0.13 
G09:    0.428
G10:    0.6  
G11:    0.486
G12:    0.483
H01:    0.3  
H02:    0.341
H03:    0.275
H04:    0.394
H05:    0.277
H06:    0.352
H07:    0.274
H08:    0.218
H09:    0.513
H10:    0.307
H11:    0.133
H12:    0.143

