Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:34:20 AM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.303
A02:    0.456
A03:    0.444
A04:    0.382
A05:    0.495
A06:    0.533
A07:    0.556
A08:    0.426
A09:    0.471
A10:    0.217
A11:    0.239
A12:    0.172
B01:    0.201
B02:    0.479
B03:    0.539
B04:    0.461
B05:    0.498
B06:    0.454
B07:    0.141
B08:    0.466
B09:    0.504
B10:    0.465
B11:    0.482
B12:    0.239
C01:    0.398
C02:    0.249
C03:    0.287
C04:    0.405
C05:    0.178
C06:    0.527
C07:    0.138
C08:    0.305
C09:    0.324
C10:    0.513
C11:    0.241
C12:    0.471
D01:    0.471
D02:    0.16 
D03:    0.316
D04:    0.441
D05:    0.474
D06:    0.507
D07:    0.47 
D08:    0.162
D09:    0.439
D10:    0.495
D11:    0.198
D12:    0.54 
E01:    0.391
E02:    0.466
E03:    0.439
E04:    0.38 
E05:    0.388
E06:    0.461
E07:    0.425
E08:    0.391
E09:    0.454
E10:    0.441
E11:    0.46 
E12:    0.528
F01:    0.379
F02:    0.427
F03:    0.396
F04:    0.485
F05:    0.47 
F06:    0.496
F07:    0.288
F08:    0.353
F09:    0.389
F10:    0.345
F11:    0.524
F12:    0.392
G01:    0.495
G02:    0.431
G03:    0.231
G04:    0.492
G05:    0.336
G06:    0.433
G07:    0.71 
G08:    0.152
G09:    0.44 
G10:    0.621
G11:    0.461
G12:    0.509
H01:    0.222
H02:    0.315
H03:    0.265
H04:    0.412
H05:    0.322
H06:    0.382
H07:    0.28 
H08:    0.363
H09:    0.483
H10:    0.311
H11:    0.312
H12:    0.307

