Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 6:59:08 PM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.31 
A02:    0.328
A03:    0.334
A04:    0.355
A05:    0.27 
A06:    0.383
A07:    0.345
A08:    0.455
A09:    0.213
A10:    0.259
A11:    0.412
A12:    0.4  
B01:    0.333
B02:    0.35 
B03:    0.246
B04:    0.3  
B05:    0.362
B06:    0.341
B07:    0.249
B08:    0.324
B09:    0.178
B10:    0.163
B11:    0.395
B12:    0.439
C01:    0.317
C02:    0.372
C03:    0.33 
C04:    0.243
C05:    0.296
C06:    0.161
C07:    0.194
C08:    0.315
C09:    0.168
C10:    0.171
C11:    0.351
C12:    0.367
D01:    0.266
D02:    0.359
D03:    0.439
D04:    0.289
D05:    0.157
D06:    0.342
D07:    0.396
D08:    0.335
D09:    0.43 
D10:    0.153
D11:    0.254
D12:    0.324
E01:    0.197
E02:    0.193
E03:    0.419
E04:    0.405
E05:    0.384
E06:    0.388
E07:    0.407
E08:    0.234
E09:    0.209
E10:    0.152
E11:    0.344
E12:    0.192
F01:    0.144
F02:    0.192
F03:    0.319
F04:    0.334
F05:    0.329
F06:    0.195
F07:    0.274
F08:    0.264
F09:    0.373
F10:    0.306
F11:    0.322
F12:    0.152
G01:    0.334
G02:    0.146
G03:    0.164
G04:    0.143
G05:    0.235
G06:    0.147
G07:    0.41 
G08:    0.302
G09:    0.402
G10:    0.255
G11:    0.15 
G12:    0.153
H01:    0.319
H02:    0.32 
H03:    0.387
H04:    0.151
H05:    0.327
H06:    0.147
H07:    0.352
H08:    0.343
H09:    0.253
H10:    0.394
H11:    0.16 
H12:    0.485

