Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:30:11 PM
ID1: P0000000014  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.26 
A02:    0.517
A03:    0.434
A04:    0.3  
A05:    0.465
A06:    0.523
A07:    0.484
A08:    0.404
A09:    0.439
A10:    0.231
A11:    0.243
A12:    0.181
B01:    0.15 
B02:    0.495
B03:    0.505
B04:    0.476
B05:    0.49 
B06:    0.376
B07:    0.219
B08:    0.496
B09:    0.481
B10:    0.448
B11:    0.502
B12:    0.197
C01:    0.42 
C02:    0.22 
C03:    0.305
C04:    0.388
C05:    0.21 
C06:    0.557
C07:    0.191
C08:    0.311
C09:    0.333
C10:    0.487
C11:    0.246
C12:    0.515
D01:    0.517
D02:    0.149
D03:    0.285
D04:    0.41 
D05:    0.421
D06:    0.506
D07:    0.466
D08:    0.157
D09:    0.434
D10:    0.473
D11:    0.254
D12:    0.525
E01:    0.405
E02:    0.436
E03:    0.429
E04:    0.375
E05:    0.392
E06:    0.448
E07:    0.42 
E08:    0.365
E09:    0.452
E10:    0.441
E11:    0.478
E12:    0.544
F01:    0.288
F02:    0.413
F03:    0.407
F04:    0.421
F05:    0.455
F06:    0.529
F07:    0.307
F08:    0.362
F09:    0.399
F10:    0.36 
F11:    0.586
F12:    0.424
G01:    0.478
G02:    0.42 
G03:    0.211
G04:    0.489
G05:    0.336
G06:    0.417
G07:    0.713
G08:    0.149
G09:    0.449
G10:    0.621
G11:    0.455
G12:    0.522
H01:    0.195
H02:    0.329
H03:    0.258
H04:    0.406
H05:    0.324
H06:    0.355
H07:    0.306
H08:    0.378
H09:    0.519
H10:    0.334
H11:    0.331
H12:    0.152

