Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 1:05:36 AM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.132
A02:    0.145
A03:    0.185
A04:    0.18 
A05:    0.37 
A06:    0.201
A07:    0.259
A08:    0.21 
A09:    0.181
A10:    0.211
A11:    0.238
A12:    0.119
B01:    0.151
B02:    0.244
B03:    0.439
B04:    0.158
B05:    0.15 
B06:    0.238
B07:    0.176
B08:    0.145
B09:    0.181
B10:    0.223
B11:    0.471
B12:    0.156
C01:    0.146
C02:    0.139
C03:    0.328
C04:    0.181
C05:    0.147
C06:    0.252
C07:    0.327
C08:    0.394
C09:    0.24 
C10:    0.328
C11:    0.161
C12:    0.46 
D01:    0.172
D02:    0.149
D03:    0.163
D04:    0.162
D05:    0.213
D06:    0.15 
D07:    0.149
D08:    0.195
D09:    0.178
D10:    0.154
D11:    0.17 
D12:    0.131
E01:    0.108
E02:    0.219
E03:    0.282
E04:    0.145
E05:    0.477
E06:    0.24 
E07:    0.162
E08:    0.236
E09:    0.173
E10:    0.378
E11:    0.155
E12:    0.321
F01:    0.089
F02:    0.218
F03:    0.204
F04:    0.158
F05:    0.158
F06:    0.26 
F07:    0.201
F08:    0.162
F09:    0.258
F10:    0.158
F11:    0.331
F12:    0.247
G01:    0.217
G02:    0.115
G03:    0.158
G04:    0.359
G05:    0.129
G06:    0.152
G07:    0.155
G08:    0.166
G09:    0.15 
G10:    0.176
G11:    0.13 
G12:    0.129
H01:    0.114
H02:    0.12 
H03:    0.08 
H04:    0.294
H05:    0.145
H06:    0.155
H07:    0.155
H08:    0.147
H09:    0.151
H10:    0.137
H11:    0.428
H12:    0.142

