Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:25:31 PM
ID1: P0000000019  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.32 
A02:    0.355
A03:    0.352
A04:    0.389
A05:    0.257
A06:    0.372
A07:    0.355
A08:    0.489
A09:    0.239
A10:    0.26 
A11:    0.393
A12:    0.235
B01:    0.371
B02:    0.336
B03:    0.267
B04:    0.328
B05:    0.398
B06:    0.4  
B07:    0.226
B08:    0.355
B09:    0.204
B10:    0.23 
B11:    0.408
B12:    0.427
C01:    0.368
C02:    0.373
C03:    0.29 
C04:    0.298
C05:    0.299
C06:    0.168
C07:    0.175
C08:    0.311
C09:    0.308
C10:    0.202
C11:    0.34 
C12:    0.319
D01:    0.315
D02:    0.397
D03:    0.421
D04:    0.268
D05:    0.165
D06:    0.406
D07:    0.394
D08:    0.385
D09:    0.426
D10:    0.147
D11:    0.205
D12:    0.25 
E01:    0.223
E02:    0.182
E03:    0.434
E04:    0.425
E05:    0.397
E06:    0.403
E07:    0.428
E08:    0.261
E09:    0.268
E10:    0.149
E11:    0.388
E12:    0.143
F01:    0.145
F02:    0.209
F03:    0.301
F04:    0.319
F05:    0.355
F06:    0.209
F07:    0.27 
F08:    0.251
F09:    0.411
F10:    0.277
F11:    0.348
F12:    0.139
G01:    0.312
G02:    0.14 
G03:    0.221
G04:    0.149
G05:    0.178
G06:    0.14 
G07:    0.463
G08:    0.3  
G09:    0.409
G10:    0.252
G11:    0.128
G12:    0.11 
H01:    0.326
H02:    0.317
H03:    0.392
H04:    0.151
H05:    0.345
H06:    0.153
H07:    0.271
H08:    0.31 
H09:    0.16 
H10:    0.379
H11:    0.132
H12:    0.433

