Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:25:22 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.36 
A02:    0.459
A03:    0.452
A04:    0.384
A05:    0.524
A06:    0.616
A07:    0.537
A08:    0.422
A09:    0.475
A10:    0.33 
A11:    0.237
A12:    0.187
B01:    0.152
B02:    0.505
B03:    0.52 
B04:    0.506
B05:    0.56 
B06:    0.3  
B07:    0.195
B08:    0.509
B09:    0.522
B10:    0.509
B11:    0.485
B12:    0.183
C01:    0.459
C02:    0.146
C03:    0.311
C04:    0.244
C05:    0.148
C06:    0.624
C07:    0.179
C08:    0.343
C09:    0.333
C10:    0.311
C11:    0.15 
C12:    0.485
D01:    0.539
D02:    0.127
D03:    0.607
D04:    0.385
D05:    0.463
D06:    0.513
D07:    0.474
D08:    0.149
D09:    0.604
D10:    0.523
D11:    0.237
D12:    0.552
E01:    0.413
E02:    0.502
E03:    0.387
E04:    0.388
E05:    0.4  
E06:    0.5  
E07:    0.301
E08:    0.453
E09:    0.482
E10:    0.459
E11:    0.481
E12:    0.522
F01:    0.164
F02:    0.438
F03:    0.428
F04:    0.445
F05:    0.509
F06:    0.325
F07:    0.327
F08:    0.447
F09:    0.472
F10:    0.354
F11:    0.578
F12:    0.41 
G01:    0.421
G02:    0.392
G03:    0.146
G04:    0.456
G05:    0.366
G06:    0.383
G07:    0.666
G08:    0.153
G09:    0.543
G10:    0.592
G11:    0.545
G12:    0.551
H01:    0.126
H02:    0.362
H03:    0.087
H04:    0.4  
H05:    0.236
H06:    0.299
H07:    0.314
H08:    0.226
H09:    0.518
H10:    0.307
H11:    0.159
H12:    0.11 

