Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:59:05 PM
ID1: P0000000017  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.324
A02:    0.361
A03:    0.344
A04:    0.243
A05:    0.264
A06:    0.383
A07:    0.37 
A08:    0.465
A09:    0.238
A10:    0.323
A11:    0.418
A12:    0.2  
B01:    0.413
B02:    0.418
B03:    0.242
B04:    0.32 
B05:    0.467
B06:    0.467
B07:    0.255
B08:    0.352
B09:    0.202
B10:    0.209
B11:    0.448
B12:    0.451
C01:    0.293
C02:    0.409
C03:    0.296
C04:    0.37 
C05:    0.336
C06:    0.187
C07:    0.189
C08:    0.311
C09:    0.144
C10:    0.155
C11:    0.327
C12:    0.284
D01:    0.295
D02:    0.224
D03:    0.443
D04:    0.293
D05:    0.152
D06:    0.462
D07:    0.373
D08:    0.417
D09:    0.434
D10:    0.174
D11:    0.222
D12:    0.317
E01:    0.256
E02:    0.243
E03:    0.533
E04:    0.455
E05:    0.429
E06:    0.482
E07:    0.474
E08:    0.286
E09:    0.306
E10:    0.153
E11:    0.41 
E12:    0.155
F01:    0.14 
F02:    0.224
F03:    0.149
F04:    0.381
F05:    0.431
F06:    0.252
F07:    0.275
F08:    0.252
F09:    0.417
F10:    0.309
F11:    0.372
F12:    0.152
G01:    0.286
G02:    0.152
G03:    0.146
G04:    0.139
G05:    0.2  
G06:    0.157
G07:    0.477
G08:    0.266
G09:    0.462
G10:    0.266
G11:    0.146
G12:    0.15 
H01:    0.325
H02:    0.323
H03:    0.357
H04:    0.143
H05:    0.334
H06:    0.143
H07:    0.223
H08:    0.297
H09:    0.153
H10:    0.354
H11:    0.151
H12:    0.498

