Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 11:24:54 PM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.125
A02:    0.59 
A03:    0.217
A04:    0.461
A05:    0.373
A06:    0.408
A07:    0.568
A08:    0.374
A09:    0.223
A10:    0.536
A11:    0.526
A12:    0.22 
B01:    0.547
B02:    0.606
B03:    0.499
B04:    0.62 
B05:    0.554
B06:    0.253
B07:    0.218
B08:    0.222
B09:    0.181
B10:    0.629
B11:    0.968
B12:    0.155
C01:    0.257
C02:    0.786
C03:    0.458
C04:    0.379
C05:    0.237
C06:    0.383
C07:    0.606
C08:    0.49 
C09:    0.27 
C10:    0.604
C11:    0.462
C12:    0.464
D01:    0.551
D02:    0.252
D03:    0.6  
D04:    0.579
D05:    0.293
D06:    0.255
D07:    0.257
D08:    0.288
D09:    0.393
D10:    0.729
D11:    0.356
D12:    0.156
E01:    0.142
E02:    0.594
E03:    0.529
E04:    0.264
E05:    0.46 
E06:    0.441
E07:    0.594
E08:    0.469
E09:    0.527
E10:    0.447
E11:    0.197
E12:    0.333
F01:    0.234
F02:    0.377
F03:    0.465
F04:    0.555
F05:    0.455
F06:    0.426
F07:    0.547
F08:    0.406
F09:    0.538
F10:    0.435
F11:    0.353
F12:    0.42 
G01:    0.388
G02:    0.757
G03:    0.564
G04:    0.49 
G05:    0.158
G06:    1.389
G07:    0.252
G08:    0.356
G09:    0.221
G10:    0.429
G11:    0.518
G12:    0.388
H01:    0.592
H02:    0.688
H03:    0.216
H04:    0.402
H05:    0.566
H06:    0.207
H07:    0.257
H08:    0.36 
H09:    0.351
H10:    0.265
H11:    0.535
H12:    0.543

