Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:11:28 PM
ID1: P0000000010  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.154
A02:    0.529
A03:    0.325
A04:    0.469
A05:    0.381
A06:    0.461
A07:    0.566
A08:    0.291
A09:    0.224
A10:    0.535
A11:    0.475
A12:    0.239
B01:    0.682
B02:    0.56 
B03:    0.453
B04:    0.539
B05:    0.576
B06:    0.217
B07:    0.315
B08:    0.226
B09:    0.179
B10:    0.603
B11:    0.629
B12:    0.156
C01:    0.467
C02:    0.497
C03:    0.432
C04:    0.355
C05:    0.241
C06:    0.323
C07:    0.58 
C08:    0.429
C09:    0.281
C10:    0.607
C11:    0.278
C12:    0.51 
D01:    0.228
D02:    0.374
D03:    0.701
D04:    0.491
D05:    0.314
D06:    0.231
D07:    0.245
D08:    0.311
D09:    0.502
D10:    0.535
D11:    0.325
D12:    0.364
E01:    0.137
E02:    0.593
E03:    0.57 
E04:    0.391
E05:    0.53 
E06:    0.459
E07:    0.517
E08:    0.476
E09:    0.475
E10:    0.437
E11:    0.299
E12:    0.355
F01:    0.284
F02:    0.38 
F03:    0.481
F04:    0.511
F05:    0.433
F06:    0.45 
F07:    0.515
F08:    0.377
F09:    0.503
F10:    0.322
F11:    0.282
F12:    0.38 
G01:    0.39 
G02:    0.698
G03:    0.54 
G04:    0.424
G05:    0.26 
G06:    1.022
G07:    0.444
G08:    0.739
G09:    0.236
G10:    0.548
G11:    0.415
G12:    0.389
H01:    0.565
H02:    0.695
H03:    0.294
H04:    0.364
H05:    0.545
H06:    0.302
H07:    0.335
H08:    0.279
H09:    0.344
H10:    0.44 
H11:    0.486
H12:    0.566

