Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:10:11 AM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.117
A02:    0.548
A03:    0.339
A04:    0.474
A05:    0.338
A06:    0.37 
A07:    0.541
A08:    0.295
A09:    0.236
A10:    0.565
A11:    0.475
A12:    0.231
B01:    0.524
B02:    0.593
B03:    0.502
B04:    0.553
B05:    0.552
B06:    0.241
B07:    0.289
B08:    0.227
B09:    0.184
B10:    0.577
B11:    0.708
B12:    0.213
C01:    0.236
C02:    0.543
C03:    0.456
C04:    0.364
C05:    0.231
C06:    0.33 
C07:    0.568
C08:    0.451
C09:    0.276
C10:    0.582
C11:    0.389
C12:    0.502
D01:    0.283
D02:    0.366
D03:    0.683
D04:    0.548
D05:    0.301
D06:    0.253
D07:    0.265
D08:    0.3  
D09:    0.46 
D10:    0.587
D11:    0.355
D12:    0.307
E01:    0.134
E02:    0.588
E03:    0.553
E04:    0.316
E05:    0.463
E06:    0.456
E07:    0.502
E08:    0.471
E09:    0.507
E10:    0.438
E11:    0.273
E12:    0.367
F01:    0.258
F02:    0.366
F03:    0.467
F04:    0.513
F05:    0.452
F06:    0.431
F07:    0.509
F08:    0.432
F09:    0.508
F10:    0.412
F11:    0.323
F12:    0.448
G01:    0.375
G02:    0.705
G03:    0.525
G04:    0.452
G05:    0.262
G06:    1.203
G07:    0.265
G08:    0.731
G09:    0.296
G10:    0.491
G11:    0.437
G12:    0.389
H01:    0.533
H02:    0.676
H03:    0.304
H04:    0.387
H05:    0.568
H06:    0.304
H07:    0.286
H08:    0.316
H09:    0.346
H10:    0.455
H11:    0.503
H12:    0.545

