Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:27:16 PM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.313
A02:    0.529
A03:    0.424
A04:    0.316
A05:    0.491
A06:    0.539
A07:    0.499
A08:    0.405
A09:    0.455
A10:    0.223
A11:    0.26 
A12:    0.178
B01:    0.25 
B02:    0.475
B03:    0.542
B04:    0.47 
B05:    0.507
B06:    0.348
B07:    0.219
B08:    0.468
B09:    0.487
B10:    0.461
B11:    0.525
B12:    0.292
C01:    0.489
C02:    0.241
C03:    0.309
C04:    0.403
C05:    0.193
C06:    0.567
C07:    0.169
C08:    0.322
C09:    0.353
C10:    0.507
C11:    0.25 
C12:    0.47 
D01:    0.505
D02:    0.164
D03:    0.318
D04:    0.362
D05:    0.424
D06:    0.524
D07:    0.497
D08:    0.154
D09:    0.479
D10:    0.48 
D11:    0.232
D12:    0.548
E01:    0.404
E02:    0.449
E03:    0.441
E04:    0.383
E05:    0.426
E06:    0.465
E07:    0.423
E08:    0.372
E09:    0.464
E10:    0.449
E11:    0.479
E12:    0.553
F01:    0.374
F02:    0.432
F03:    0.462
F04:    0.429
F05:    0.481
F06:    0.488
F07:    0.297
F08:    0.36 
F09:    0.421
F10:    0.362
F11:    0.654
F12:    0.404
G01:    0.463
G02:    0.447
G03:    0.256
G04:    0.498
G05:    0.32 
G06:    0.443
G07:    0.741
G08:    0.134
G09:    0.455
G10:    0.608
G11:    0.478
G12:    0.503
H01:    0.246
H02:    0.337
H03:    0.283
H04:    0.428
H05:    0.337
H06:    0.37 
H07:    0.319
H08:    0.219
H09:    0.499
H10:    0.306
H11:    0.131
H12:    0.138

