Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 4:43:54 AM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.152
A02:    0.226
A03:    0.227
A04:    0.211
A05:    0.404
A06:    0.221
A07:    0.391
A08:    0.199
A09:    0.225
A10:    0.2  
A11:    0.501
A12:    0.249
B01:    0.221
B02:    0.365
B03:    0.457
B04:    0.19 
B05:    0.325
B06:    0.283
B07:    0.207
B08:    0.171
B09:    0.18 
B10:    0.429
B11:    0.649
B12:    0.16 
C01:    0.205
C02:    0.248
C03:    0.433
C04:    0.19 
C05:    0.16 
C06:    0.463
C07:    0.622
C08:    0.511
C09:    0.295
C10:    0.372
C11:    0.293
C12:    0.505
D01:    0.192
D02:    0.162
D03:    0.222
D04:    0.24 
D05:    0.253
D06:    0.198
D07:    0.253
D08:    0.254
D09:    0.25 
D10:    0.212
D11:    0.275
D12:    0.163
E01:    0.137
E02:    0.394
E03:    0.593
E04:    0.157
E05:    0.458
E06:    0.24 
E07:    0.241
E08:    0.324
E09:    0.333
E10:    0.524
E11:    0.194
E12:    0.293
F01:    0.127
F02:    0.328
F03:    0.259
F04:    0.239
F05:    0.211
F06:    0.297
F07:    0.374
F08:    0.163
F09:    0.503
F10:    0.193
F11:    0.413
F12:    0.29 
G01:    0.355
G02:    0.25 
G03:    0.363
G04:    0.444
G05:    0.151
G06:    0.32 
G07:    0.191
G08:    0.167
G09:    0.164
G10:    0.3  
G11:    0.146
G12:    0.18 
H01:    0.185
H02:    0.536
H03:    0.238
H04:    0.456
H05:    0.242
H06:    0.147
H07:    0.162
H08:    0.289
H09:    0.169
H10:    0.161
H11:    0.506
H12:    0.171

