Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:35:25 PM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.15 
A02:    0.602
A03:    0.276
A04:    0.477
A05:    0.381
A06:    0.397
A07:    0.595
A08:    0.275
A09:    0.267
A10:    0.261
A11:    0.592
A12:    0.199
B01:    0.597
B02:    0.615
B03:    0.507
B04:    0.615
B05:    0.651
B06:    0.45 
B07:    0.16 
B08:    0.25 
B09:    0.183
B10:    0.68 
B11:    0.826
B12:    0.154
C01:    0.239
C02:    0.572
C03:    0.472
C04:    0.383
C05:    0.154
C06:    0.394
C07:    0.633
C08:    0.487
C09:    0.327
C10:    0.683
C11:    0.323
C12:    0.496
D01:    0.582
D02:    0.191
D03:    0.726
D04:    0.491
D05:    0.333
D06:    0.28 
D07:    0.281
D08:    0.317
D09:    0.354
D10:    0.352
D11:    0.321
D12:    0.178
E01:    0.137
E02:    0.629
E03:    0.579
E04:    0.219
E05:    0.438
E06:    0.407
E07:    0.587
E08:    0.482
E09:    0.517
E10:    0.434
E11:    0.174
E12:    0.331
F01:    0.137
F02:    0.438
F03:    0.495
F04:    0.641
F05:    0.448
F06:    0.431
F07:    0.593
F08:    0.253
F09:    0.554
F10:    0.311
F11:    0.361
F12:    0.426
G01:    0.406
G02:    0.518
G03:    0.588
G04:    0.469
G05:    0.166
G06:    0.966
G07:    0.236
G08:    0.226
G09:    0.256
G10:    0.481
G11:    0.373
G12:    0.441
H01:    0.601
H02:    0.607
H03:    0.246
H04:    0.403
H05:    0.458
H06:    0.144
H07:    0.171
H08:    0.334
H09:    0.275
H10:    0.308
H11:    0.458
H12:    0.518

