Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:17:38 AM
ID1: P0000000010  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.152
A02:    0.542
A03:    0.246
A04:    0.501
A05:    0.396
A06:    0.5  
A07:    0.582
A08:    0.309
A09:    0.223
A10:    0.595
A11:    0.502
A12:    0.23 
B01:    0.523
B02:    0.597
B03:    0.484
B04:    0.574
B05:    0.583
B06:    0.262
B07:    0.304
B08:    0.213
B09:    0.165
B10:    0.608
B11:    1.217
B12:    0.134
C01:    0.371
C02:    0.588
C03:    0.445
C04:    0.381
C05:    0.225
C06:    0.352
C07:    0.589
C08:    0.443
C09:    0.278
C10:    0.586
C11:    0.299
C12:    0.493
D01:    0.435
D02:    0.299
D03:    0.618
D04:    0.533
D05:    0.302
D06:    0.235
D07:    0.251
D08:    0.3  
D09:    0.465
D10:    0.621
D11:    0.33 
D12:    0.299
E01:    0.135
E02:    0.601
E03:    0.586
E04:    0.375
E05:    0.486
E06:    0.445
E07:    0.537
E08:    0.468
E09:    0.502
E10:    0.423
E11:    0.306
E12:    0.325
F01:    0.247
F02:    0.415
F03:    0.558
F04:    0.551
F05:    0.46 
F06:    0.456
F07:    0.548
F08:    0.451
F09:    0.521
F10:    0.322
F11:    0.321
F12:    0.384
G01:    0.389
G02:    0.722
G03:    0.566
G04:    0.459
G05:    0.243
G06:    0.897
G07:    0.363
G08:    0.632
G09:    0.267
G10:    0.581
G11:    0.441
G12:    0.399
H01:    0.557
H02:    0.671
H03:    0.232
H04:    0.335
H05:    0.557
H06:    0.235
H07:    0.278
H08:    0.273
H09:    0.33 
H10:    0.391
H11:    0.482
H12:    0.569

