Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 9:09:47 PM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.16 
A02:    0.958
A03:    0.258
A04:    0.488
A05:    0.44 
A06:    0.485
A07:    0.593
A08:    0.295
A09:    0.22 
A10:    0.614
A11:    0.52 
A12:    0.235
B01:    0.518
B02:    0.597
B03:    0.477
B04:    0.61 
B05:    0.617
B06:    0.248
B07:    0.221
B08:    0.225
B09:    0.202
B10:    0.657
B11:    1.04 
B12:    0.178
C01:    0.306
C02:    0.621
C03:    0.465
C04:    0.382
C05:    0.245
C06:    0.405
C07:    0.619
C08:    0.487
C09:    0.293
C10:    0.591
C11:    0.443
C12:    0.45 
D01:    0.605
D02:    0.236
D03:    0.666
D04:    0.55 
D05:    0.29 
D06:    0.239
D07:    0.249
D08:    0.289
D09:    0.441
D10:    0.892
D11:    0.337
D12:    0.154
E01:    0.125
E02:    0.646
E03:    0.593
E04:    0.244
E05:    0.442
E06:    0.426
E07:    0.619
E08:    0.464
E09:    0.507
E10:    0.433
E11:    0.173
E12:    0.36 
F01:    0.105
F02:    0.431
F03:    0.521
F04:    0.554
F05:    0.451
F06:    0.421
F07:    0.561
F08:    0.438
F09:    0.55 
F10:    0.461
F11:    0.324
F12:    0.412
G01:    0.42 
G02:    0.975
G03:    0.523
G04:    0.463
G05:    0.192
G06:    0.989
G07:    0.296
G08:    0.417
G09:    0.247
G10:    0.452
G11:    0.481
G12:    0.427
H01:    0.551
H02:    0.729
H03:    0.173
H04:    0.359
H05:    0.56 
H06:    0.145
H07:    0.276
H08:    0.287
H09:    0.333
H10:    0.269
H11:    0.482
H12:    0.43 

