Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 1:08:37 AM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.129
A02:    0.165
A03:    0.169
A04:    0.169
A05:    0.341
A06:    0.171
A07:    0.2  
A08:    0.195
A09:    0.198
A10:    0.204
A11:    0.202
A12:    0.196
B01:    0.156
B02:    0.245
B03:    0.46 
B04:    0.155
B05:    0.198
B06:    0.242
B07:    0.172
B08:    0.117
B09:    0.173
B10:    0.213
B11:    0.44 
B12:    0.149
C01:    0.152
C02:    0.142
C03:    0.379
C04:    0.175
C05:    0.142
C06:    0.278
C07:    0.302
C08:    0.455
C09:    0.236
C10:    0.262
C11:    0.162
C12:    0.441
D01:    0.193
D02:    0.15 
D03:    0.157
D04:    0.184
D05:    0.208
D06:    0.152
D07:    0.158
D08:    0.224
D09:    0.166
D10:    0.155
D11:    0.197
D12:    0.108
E01:    0.127
E02:    0.274
E03:    0.274
E04:    0.153
E05:    0.489
E06:    0.241
E07:    0.158
E08:    0.24 
E09:    0.205
E10:    0.393
E11:    0.124
E12:    0.174
F01:    0.127
F02:    0.319
F03:    0.259
F04:    0.197
F05:    0.162
F06:    0.266
F07:    0.204
F08:    0.168
F09:    0.253
F10:    0.16 
F11:    0.327
F12:    0.156
G01:    0.24 
G02:    0.168
G03:    0.261
G04:    0.471
G05:    0.138
G06:    0.15 
G07:    0.151
G08:    0.169
G09:    0.145
G10:    0.172
G11:    0.131
G12:    0.16 
H01:    0.159
H02:    0.153
H03:    0.199
H04:    0.45 
H05:    0.151
H06:    0.131
H07:    0.149
H08:    0.148
H09:    0.156
H10:    0.125
H11:    0.48 
H12:    0.116

