Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 7:20:17 PM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.153
A02:    0.555
A03:    0.361
A04:    0.508
A05:    0.415
A06:    0.472
A07:    0.587
A08:    0.344
A09:    0.212
A10:    0.509
A11:    0.462
A12:    0.289
B01:    0.704
B02:    0.571
B03:    0.468
B04:    0.553
B05:    0.577
B06:    0.216
B07:    0.328
B08:    0.203
B09:    0.459
B10:    0.614
B11:    0.828
B12:    0.14 
C01:    0.468
C02:    0.546
C03:    0.445
C04:    0.366
C05:    0.248
C06:    0.337
C07:    0.599
C08:    0.444
C09:    0.289
C10:    0.579
C11:    0.585
C12:    0.481
D01:    0.328
D02:    0.394
D03:    0.714
D04:    0.483
D05:    0.321
D06:    0.241
D07:    0.254
D08:    0.319
D09:    0.507
D10:    0.561
D11:    0.347
D12:    0.379
E01:    0.156
E02:    0.601
E03:    0.6  
E04:    0.454
E05:    0.491
E06:    0.469
E07:    0.522
E08:    0.479
E09:    0.53 
E10:    0.405
E11:    0.302
E12:    0.372
F01:    0.287
F02:    0.394
F03:    0.47 
F04:    0.519
F05:    0.443
F06:    0.44 
F07:    0.527
F08:    0.387
F09:    0.514
F10:    0.355
F11:    0.315
F12:    0.384
G01:    0.394
G02:    0.702
G03:    0.543
G04:    0.418
G05:    0.266
G06:    0.979
G07:    0.426
G08:    0.774
G09:    0.25 
G10:    0.54 
G11:    0.396
G12:    0.409
H01:    0.574
H02:    0.694
H03:    0.31 
H04:    0.377
H05:    0.559
H06:    0.155
H07:    0.308
H08:    0.397
H09:    0.366
H10:    0.474
H11:    0.539
H12:    0.48 

