Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:53:40 AM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.154
A02:    0.561
A03:    0.273
A04:    0.486
A05:    0.415
A06:    0.485
A07:    0.578
A08:    0.241
A09:    0.239
A10:    0.507
A11:    0.496
A12:    0.263
B01:    0.53 
B02:    0.611
B03:    0.488
B04:    0.578
B05:    0.602
B06:    0.276
B07:    0.332
B08:    0.21 
B09:    0.532
B10:    0.654
B11:    1.413
B12:    0.141
C01:    0.378
C02:    0.654
C03:    0.453
C04:    0.378
C05:    0.225
C06:    0.386
C07:    0.602
C08:    0.489
C09:    0.285
C10:    0.59 
C11:    0.65 
C12:    0.453
D01:    0.532
D02:    0.282
D03:    0.656
D04:    0.532
D05:    0.312
D06:    0.238
D07:    0.246
D08:    0.308
D09:    0.467
D10:    0.591
D11:    0.366
D12:    0.26 
E01:    0.144
E02:    0.606
E03:    0.612
E04:    0.284
E05:    0.449
E06:    0.452
E07:    0.562
E08:    0.483
E09:    0.559
E10:    0.416
E11:    0.331
E12:    0.371
F01:    0.235
F02:    0.42 
F03:    0.524
F04:    0.551
F05:    0.465
F06:    0.442
F07:    0.551
F08:    0.446
F09:    0.538
F10:    0.359
F11:    0.335
F12:    0.386
G01:    0.396
G02:    0.729
G03:    0.577
G04:    0.466
G05:    0.262
G06:    0.876
G07:    0.369
G08:    0.691
G09:    0.24 
G10:    0.644
G11:    0.445
G12:    0.403
H01:    0.562
H02:    0.683
H03:    0.254
H04:    0.353
H05:    0.573
H06:    0.157
H07:    0.302
H08:    0.378
H09:    0.354
H10:    0.417
H11:    0.515
H12:    0.451

