Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:07:48 PM
ID1: P0000000014  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.258
A02:    0.5  
A03:    0.432
A04:    0.3  
A05:    0.464
A06:    0.517
A07:    0.481
A08:    0.401
A09:    0.439
A10:    0.224
A11:    0.254
A12:    0.204
B01:    0.149
B02:    0.49 
B03:    0.509
B04:    0.476
B05:    0.491
B06:    0.366
B07:    0.219
B08:    0.484
B09:    0.461
B10:    0.442
B11:    0.504
B12:    0.236
C01:    0.434
C02:    0.229
C03:    0.308
C04:    0.39 
C05:    0.222
C06:    0.554
C07:    0.182
C08:    0.305
C09:    0.333
C10:    0.468
C11:    0.27 
C12:    0.52 
D01:    0.517
D02:    0.151
D03:    0.234
D04:    0.399
D05:    0.42 
D06:    0.506
D07:    0.478
D08:    0.156
D09:    0.416
D10:    0.458
D11:    0.26 
D12:    0.56 
E01:    0.359
E02:    0.435
E03:    0.43 
E04:    0.379
E05:    0.396
E06:    0.45 
E07:    0.416
E08:    0.358
E09:    0.462
E10:    0.449
E11:    0.491
E12:    0.532
F01:    0.297
F02:    0.415
F03:    0.408
F04:    0.43 
F05:    0.447
F06:    0.503
F07:    0.29 
F08:    0.351
F09:    0.388
F10:    0.367
F11:    0.578
F12:    0.413
G01:    0.486
G02:    0.42 
G03:    0.239
G04:    0.47 
G05:    0.326
G06:    0.411
G07:    0.746
G08:    0.142
G09:    0.477
G10:    0.591
G11:    0.449
G12:    0.523
H01:    0.233
H02:    0.328
H03:    0.283
H04:    0.417
H05:    0.348
H06:    0.372
H07:    0.347
H08:    0.346
H09:    0.523
H10:    0.342
H11:    0.337
H12:    0.151

