Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:24:55 AM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.173
A02:    0.321
A03:    0.337
A04:    0.217
A05:    0.26 
A06:    0.275
A07:    0.311
A08:    0.414
A09:    0.278
A10:    0.328
A11:    0.404
A12:    0.228
B01:    0.362
B02:    0.416
B03:    0.181
B04:    0.216
B05:    0.426
B06:    0.429
B07:    0.254
B08:    0.284
B09:    0.309
B10:    0.226
B11:    0.35 
B12:    0.47 
C01:    0.22 
C02:    0.295
C03:    0.352
C04:    0.226
C05:    0.262
C06:    0.166
C07:    0.179
C08:    0.29 
C09:    0.149
C10:    0.167
C11:    0.343
C12:    0.292
D01:    0.186
D02:    0.194
D03:    0.428
D04:    0.269
D05:    0.149
D06:    0.399
D07:    0.292
D08:    0.266
D09:    0.449
D10:    0.143
D11:    0.158
D12:    0.288
E01:    0.162
E02:    0.163
E03:    0.51 
E04:    0.459
E05:    0.4  
E06:    0.382
E07:    0.43 
E08:    0.247
E09:    0.236
E10:    0.132
E11:    0.405
E12:    0.153
F01:    0.126
F02:    0.146
F03:    0.146
F04:    0.384
F05:    0.219
F06:    0.227
F07:    0.187
F08:    0.238
F09:    0.449
F10:    0.195
F11:    0.371
F12:    0.129
G01:    0.265
G02:    0.124
G03:    0.133
G04:    0.135
G05:    0.172
G06:    0.139
G07:    0.26 
G08:    0.274
G09:    0.227
G10:    0.281
G11:    0.141
G12:    0.145
H01:    0.255
H02:    0.335
H03:    0.384
H04:    0.143
H05:    0.369
H06:    0.146
H07:    0.228
H08:    0.25 
H09:    0.157
H10:    0.296
H11:    0.142
H12:    0.407

